ID	PSSM-Id	CD_short_name	CD_description	COG_IdentityPercent	COG.Evalue	COG.Bitscore	COG	COG_category	COG_category_u	COG_color	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_330933579	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10240303	28.421	1.33e-12	65.1	Essential	27498.99	7.9329	0.28	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	methyltransferase_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.484124	Non-Adhesin	NON-ANTIGEN
WP_330933580	223565	GloB	Glyoxylase_or_a_related_metal-dependent_hydrolase,_beta-lactamase_superfamily_II_[General_function_prediction_only].	29.134	2E-33	118	COG0491	R	R	E0E0E0	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10100364	29.07	7.57e-09	53.5	Essential	26113.77	5.7029	0.693	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046756595.1	28.319	7.71e-27	105	Gallus gallus	Host Homologue	hydroxyacylglutathione_hydrolase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.506772	Non-Adhesin	NON-ANTIGEN
WP_330933581	223426	Rnd	Ribonuclease_D_[Translation,_ribosomal_structure_and_biogenesis].	43.443	1.09E-129	373	COG0349	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10200221	32.584	1.95e-33	127	Essential	43645.43	7.1517	0.509	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001012748.1	27.778	1.75e-14	77	Gallus gallus	Host Homologue	ribonuclease_D_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.491697	Non-Adhesin	NON-ANTIGEN
WP_330933582	223641	SucA	2-oxoglutarate_dehydrogenase_complex,_dehydrogenase_(E1)_component,_and_related_enzymes_[Energy_production_and_conversion].	61.73	0	1562	COG0567	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10350214	53.128	0	1011	Essential	106283.09	6.2994	0.511	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	NP_001012562.1	31.293	9.2e-07	53.9	Gallus gallus	Host Homologue	2-oxoglutarate_dehydrogenase_E1_component_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.307262	Non-Adhesin	NON-ANTIGEN
WP_330933583	223582	AceF	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_acyltransferase_(E2)_component_[Energy_production_and_conversion].	54.074	1.22E-173	488	COG0508	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10060225	28.571	1.25e-35	134	Essential	44523	5.0538	0.569	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046797614.1	29.039	1.09e-41	154	Gallus gallus	Host Homologue	2-oxoglutarate_dehydrogenase_complex_dihydrolipoyllysine-residue_succinyltransferase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.389328	Non-Adhesin	ANTIGEN
WP_330933584	223123	SucC	Succinyl-CoA_synthetase,_beta_subunit_[Energy_production_and_conversion].	62.564	0	569	COG0045	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10270169	37.659	1.32e-79	249	Essential	41924.32	5.0504	0.51	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001006141.1	41.623	3.38e-98	300	Gallus gallus	Host Homologue	ADP-forming_succinate--CoA_ligase_subunit_beta_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.346042	Non-Adhesin	ANTIGEN
WP_330933585	224476	HtrB	Lauroyl/myristoyl_acyltransferase_[Lipid_transport_and_metabolism].	47.91	7.02E-129	366	COG1560	I	I	DCCCFC	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10300001	27.758	6.29e-27	106	Essential	35854.58	10.0735	0.179	> 8	< 50 kDa	VFG020187(gb|WP_012421740)	27.244	1.94e-24	100	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Kdo(2)-lipid_IV(A)_acyltransferase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.334858	Non-Adhesin	NON-ANTIGEN
WP_330933586	225916	TorD	Cytoplasmic_chaperone_TorD_involved_in_molybdoenzyme_TorA_maturation_[Posttranslational_modification,_protein_turnover,_chaperones].	40.704	2.29E-45	145	COG3381	O	O	9CFCAC	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	21604.66	4.1884	0.87	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	molecular_chaperone_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.423488	Non-Adhesin	NON-ANTIGEN
WP_330933587	225158	MdaB	Putative_NADPH-quinone_reductase_(modulator_of_drug_activity_B)_[General_function_prediction_only].	34.518	2.15E-67	202	COG2249	R	R	E0E0E0	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	23515.69	5.2525	0.649	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001264550.1	30	1.52e-16	77	Gallus gallus	Host Homologue	NAD(P)H-dependent_oxidoreductase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.493535	Non-Adhesin	ANTIGEN
WP_330933588	224501	YbbJ	Membrane_protein_implicated_in_regulation_of_membrane_protease_activity_[Posttranslational_modification,_protein_turnover,_chaperones].	39.86	1.16E-32	110	COG1585	O	O	9CFCAC	Posttranslational_modification,_protein_turnover,_chaperones	TM	2	0	2	0	3	0	-	-	-	-	Non Essential	16830.7	6.2114	0.644	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	NfeD_family_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.505577	Non-Adhesin	ANTIGEN
WP_330933589	224044	ModF	ABC-type_molybdenum_transport_system,_ATPase_component/photorepair_protein_PhrA_[Inorganic_ion_transport_and_metabolism].	43.023	4.79E-102	303	COG1119	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10250225	32.877	1.04e-06	50.1	Essential	54715.6	5.9211	0.545	< 8	50-100 kDa	VFG030704(gb|WP_015292799)	32.877	1.54e-06	50.1	Probable Virulence Factor	XP_040551624.1	29.897	4.48e-06	50.4	Gallus gallus	Host Homologue	molybdate_ABC_transporter_ATP-binding_protein_ModF_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.387315	Non-Adhesin	NON-ANTIGEN
WP_330933590	226159	SstT	Na+/serine_symporter_[Amino_acid_transport_and_metabolism].	69.734	0	625	COG3633	E	E	DCFCFC	Amino_acid_transport_and_metabolism	TM	5	0	4	0	8	0	DEG10550674	59.459	1.02e-168	478	Essential	43608.41	7.2202	0.224	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_040509547.1	25.623	1.41e-12	70.9	Gallus gallus	Host Homologue	serine/threonine_transporter_SstT_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.363124	Non-Adhesin	ANTIGEN
WP_330933591	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16626.29	6.2197	0.524	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	S24_family_peptidase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.42258	Non-Adhesin	NON-ANTIGEN
WP_330933592	223810	NlpD	Murein_DD-endopeptidase_MepM_and_murein_hydrolase_activator_NlpD,_contain_LysM_domain_[Cell_wall/membrane/envelope_biogenesis].	32.955	7.45E-54	179	COG0739	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	TM	1	0	1	0	1	0	DEG10450342	35.897	1.42e-29	122	Essential	56474.84	10.0279	0.122	> 8	50-100 kDa	VFG042906(gb|WP_012908549)	33.333	1.26e-21	96.3	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	murein_DD-endopeptidase_MepM_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.459802	Non-Adhesin	ANTIGEN
WP_330933593	224033	ZnuB	ABC-type_Mn2+/Zn2+_transport_system,_permease_component_[Inorganic_ion_transport_and_metabolism].	42.248	2.23E-69	212	COG1108	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	TM	5	0	5	0	9	0	DEG10230120	26.357	8.03e-28	107	Essential	28458.33	7.8363	0.385	< 8	< 50 kDa	VFG037080(gb|WP_013449372)	26.848	2.37e-16	76.6	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	zinc_ABC_transporter_permease_subunit_ZnuB_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.488696	Non-Adhesin	ANTIGEN
WP_330933594	-	-	-	-	-	-	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	113671.18	6.2988	0.377	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	chondroitinase_family_polysaccharide_lyase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	OuterMembrane	Exposed	SP	0.520692	Non-Adhesin	NON-ANTIGEN
WP_330933595	224916	ModE	DNA-binding_transcriptional_regulator_ModE_(molybdenum-dependent)_[Transcription].	53.846	1.34E-46	149	COG2005	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	28684.12	8.133	0.321	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	TOBE_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.662965	Non-Adhesin	NON-ANTIGEN
WP_330933596	223797	ModA	ABC-type_molybdate_transport_system,_periplasmic_component_[Inorganic_ion_transport_and_metabolism].	40.856	5.62E-72	218	COG0725	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	27727.8	8.1108	0.409	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	molybdate_ABC_transporter_substrate-binding_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Periplasmic	Inside the cell	SP	0.713751	Adhesin	NON-ANTIGEN
WP_330933597	226629	ModC	ABC-type_molybdate_transport_system,_permease_component_[Inorganic_ion_transport_and_metabolism].	58.222	9.84E-87	254	COG4149	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10270436	28.879	1.61e-26	103	Essential	26004.86	9.8296	0.182	> 8	< 50 kDa	VFG030618(gb|WP_162618319)	28.387	4.57e-08	52.4	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	molybdate_ABC_transporter_permease_subunit_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.475456	Non-Adhesin	ANTIGEN
WP_330933598	226142	TehB	Uncharacterized_protein/domain,_possibly_involved_in_tellurite_resistance_[Function_unknown].	57.292	2.61E-52	163	COG3615	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050454	78.322	6.01e-177	488	Essential	33127.78	4.9679	0.635	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	SAM-dependent_methyltransferase_TehB_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.445405	Non-Adhesin	NON-ANTIGEN
WP_330933599	223195	RibD1	Pyrimidine_deaminase_domain_of_riboflavin_biosynthesis_protein_RibD_[Coenzyme_transport_and_metabolism].	70.149	3.29E-82	244	COG0117	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10460208	33.484	5.92e-28	108	Essential	41230.5	7.7296	0.355	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_diaminohydroxyphosphoribosylaminopyrimidine_deaminase/5-amino-6-(5-phosphoribosylamino)uracil_reductase_RibD_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.511619	Non-Adhesin	NON-ANTIGEN
WP_330933600	223343	DegQ	Periplasmic_serine_protease,_S1-C_subfamily,_contain_C-terminal_PDZ_domain_[Posttranslational_modification,_protein_turnover,_chaperones].	39.766	2.75E-91	274	COG0265	O	O	9CFCAC	Posttranslational_modification,_protein_turnover,_chaperones	TM	1	0	1	0	1	0	DEG10380241	42.929	1.69e-32	124	Essential	36036.62	9.7738	0.093	> 8	< 50 kDa	VFG018660(gb|WP_012131081)	30.606	8.71e-31	120	Probable Virulence Factor	XP_015156780.2	26.347	6.8e-23	100	Gallus gallus	Host Homologue	outer_membrane-stress_sensor_serine_endopeptidase_DegS_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.498501	Non-Adhesin	NON-ANTIGEN
WP_330933601	223562	Uup	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains_[General_function_prediction_only].	44.898	0	581	COG0488	R	R	E0E0E0	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10470024	26.481	2.84e-24	107	Essential	73303.44	5.0457	0.711	< 8	50-100 kDa	VFG036556(gb|WP_014581848)	28.365	2.51e-06	50.1	Probable Virulence Factor	XP_040561623.1	30.785	9.43e-47	177	Gallus gallus	Host Homologue	ABC_transporter_ATP-binding_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.291969	Non-Adhesin	NON-ANTIGEN
WP_330933602	223091	GTP1	Ribosome-binding_ATPase_YchF,_GTP1/OBG_family_[Translation,_ribosomal_structure_and_biogenesis].	66.667	0	606	COG0012	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10140057	50	6.7e-127	368	Essential	39879.45	4.4718	0.784	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_040559373.2	44.818	8.61e-100	307	Gallus gallus	Host Homologue	redox-regulated_ATPase_YchF_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.37381	Non-Adhesin	NON-ANTIGEN
WP_330933603	223271	Pth	Peptidyl-tRNA_hydrolase_[Translation,_ribosomal_structure_and_biogenesis].	59.162	8.13E-97	276	COG0193	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10230315	38.919	2.36e-29	106	Essential	21357.52	9.6399	0.133	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	aminoacyl-tRNA_hydrolase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.351599	Non-Adhesin	NON-ANTIGEN
WP_330933604	227614	Hia	Autotransporter_adhesin__[Intracellular_trafficking,_secretion,_and_vesicular_transport,_Extracellular_structures].	29.322	2.68E-18	86.8	COG5295	UW	U	ACFCAC	Intracellular_trafficking,_secretion,_and_vesicular_transport	BETA	0	3	2	4	0	1	DEG10350137	41.6	1.24e-09	61.6	Essential	96033.66	9.3382	0.041	> 8	50-100 kDa	VFG013139(gb|WP_012054749)	47.287	6.7e-26	106	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YadA_family_autotransporter_adhesin_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	OuterMembrane	Exposed	OTHER	0.928505	Adhesin	ANTIGEN
WP_330933605	225308	COG2510	Uncharacterized_membrane_protein__[Function_unknown].	46.324	5.78E-35	115	COG2510	H	H	DCDCFC	Coenzyme_transport_and_metabolism	TM	3	0	3	0	5	0	-	-	-	-	Non Essential	14685.84	9.8082	0.179	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	EamA_family_transporter_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.470843	Non-Adhesin	NON-ANTIGEN
WP_330933606	225422	PasT	Ribosome_association_toxin_PasT_(RatA)_of_the_RatAB_toxin-antitoxin_module_[Translation,_ribosomal_structure_and_biogenesis].	49.306	7.88E-73	211	COG2867	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10350248	32.867	4.39e-32	110	Essential	16555.93	5.1876	0.548	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001376522.1	25.175	8.46e-13	64.7	Gallus gallus	Host Homologue	type_II_toxin-antitoxin_system_RatA_family_toxin_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.479462	Non-Adhesin	ANTIGEN
WP_330933607	225406	RoxA	Ribosomal_protein_L16_Arg81_hydroxylase,_contains_JmjC_domain_[Translation,_ribosomal_structure_and_biogenesis].	36.341	4.94E-145	414	COG2850	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10180189	31.915	2.02e-46	162	Essential	45627.56	4.0333	0.907	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046796055.1	27.5	5.16e-08	56.2	Gallus gallus	Host Homologue	cupin_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.254071	Non-Adhesin	NON-ANTIGEN
WP_330933608	224486	XseA	Exonuclease_VII,_large_subunit_[Replication,_recombination_and_repair].	47.244	0	583	COG1570	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10650260	40.351	3.21e-80	256	Essential	58290.82	10.0963	0.243	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	exodeoxyribonuclease_VII_large_subunit_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.431089	Non-Adhesin	NON-ANTIGEN
WP_330933609	223858	Alr	Alanine_racemase_[Cell_wall/membrane/envelope_biogenesis].	49.724	1.06E-177	494	COG0787	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10230282	31.322	6.46e-38	144	Essential	39666.71	5.8123	0.47	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	alanine_racemase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.281681	Non-Adhesin	NON-ANTIGEN
WP_330933610	223666	DnaA	Chromosomal_replication_initiation_ATPase_DnaA_[Replication,_recombination_and_repair].	34.31	2.22E-66	207	COG0593	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10550380	29.614	1.55e-28	107	Essential	27162.05	4.8671	0.682	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DnaA_regulatory_inactivator_Hda_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.314932	Non-Adhesin	NON-ANTIGEN
WP_330933611	223673	TauC	ABC-type_nitrate/sulfonate/bicarbonate_transport_system,_permease_component_[Inorganic_ion_transport_and_metabolism].	39.316	1.17E-57	181	COG0600	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	TM	4	0	3	0	6	0	DEG10050126	69.027	4.54e-95	278	Essential	26242.87	9.0963	0.31	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.361902	Non-Adhesin	ANTIGEN
WP_330933612	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12868.79	11.2364	0.72	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phage_virion_morphogenesis_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.300582	Non-Adhesin	ANTIGEN
WP_330933613	225425	RfaE	ADP-heptose_synthase,_bifunctional_sugar_kinase/adenylyltransferase_[Cell_wall/membrane/envelope_biogenesis].	59.789	0	783	COG2870	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10400474	41.06	1.53e-30	115	Essential	51595.92	5.1317	0.445	< 8	50-100 kDa	VFG011822(gb|WP_002869011)	42.558	2.99e-108	328	Probable Virulence Factor	NP_001278895.1	36.486	6.22e-06	50.1	Gallus gallus	Host Homologue	bifunctional_D-glycero-beta-D-manno-heptose-7-phosphate_kinase/D-glycero-beta-D-manno-heptose_1-phosphate_adenylyltransferase_HldE_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.3501	Non-Adhesin	NON-ANTIGEN
WP_330933614	224046	ZnuC	ABC-type_Mn2+/Zn2+_transport_system,_ATPase_component_[Inorganic_ion_transport_and_metabolism].	40.486	2.47E-90	265	COG1121	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10240034	28.75	7.64e-26	101	Essential	29768.47	8.0135	0.258	> 8	< 50 kDa	VFG044295(gb|WP_004243181)	28.807	1.48e-25	101	Probable Virulence Factor	XP_046798837.1	27.848	1.85e-06	50.4	Gallus gallus	Host Homologue	zinc_ABC_transporter_ATP-binding_protein_ZnuC_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.408025	Non-Adhesin	ANTIGEN
WP_330933616	224146	Bcp	Peroxiredoxin_[Posttranslational_modification,_protein_turnover,_chaperones].	55.844	1.35E-81	234	COG1225	O	O	9CFCAC	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	0	0	1	0	0	0	DEG10390137	40.268	1.5e-34	117	Essential	17603.09	6.7518	0.496	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046800449.1	30	1.47e-09	55.8	Gallus gallus	Host Homologue	thioredoxin-dependent_thiol_peroxidase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.532634	Non-Adhesin	NON-ANTIGEN
WP_330933617	225854	NlpB	Uncharacterized_lipoprotein,_NlpB/DapX_family_[Function_unknown].	29.573	6E-77	236	COG3317	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	37436.21	6.736	0.277	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	outer_membrane_protein_assembly_factor_BamC_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	OuterMembrane	Exposed	LIPO	0.611197	Non-Adhesin	ANTIGEN
WP_330933618	225509	RlmJ	23S_rRNA_A2030_N6-methylase_RlmJ_[Translation,_ribosomal_structure_and_biogenesis].	62.143	6.99E-176	483	COG2961	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10430372	35.349	1.63e-38	134	Essential	32257.26	9.1875	0.336	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	23S_rRNA_(adenine(2030)-N(6))-methyltransferase_RlmJ_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.35192	Non-Adhesin	NON-ANTIGEN
WP_330933619	224169	Lpd	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_dehydrogenase_(E3)_component_or_related_enzyme_[Energy_production_and_conversion].	40.774	1.57E-171	486	COG1249	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10130402	26.133	1.8e-24	104	Essential	48745.71	6.5026	0.378	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001025898.2	28.942	1.03e-44	164	Gallus gallus	Host Homologue	glutathione-disulfide_reductase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.374628	Non-Adhesin	ANTIGEN
WP_330933620	-	-	-	-	-	-	-	-	-	-	-	TM	6	0	6	0	11	0	-	-	-	-	Non Essential	45290.03	9.9611	0.154	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	NRAMP_family_divalent_metal_transporter_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.456496	Non-Adhesin	ANTIGEN
WP_330933621	224851	NagC	Sugar_kinase_of_the_NBD/HSP70_family,_may_contain_an_N-terminal_HTH_domain__[Transcription,_Carbohydrate_transport_and_metabolism].	29.321	9.39E-68	214	COG1940	GK	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	45212.33	6.8167	0.535	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046761339.1	25.781	1.58e-11	67.8	Gallus gallus	Host Homologue	ROK_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.281867	Non-Adhesin	NON-ANTIGEN
