ID	PSSM-Id	CD_short_name	CD_description	COG_IdentityPercent	COG.Evalue	COG.Bitscore	COG	COG_category	COG_category_u	COG_color	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_194750808	224468	CsrA	sRNA-binding_carbon_storage_regulator_CsrA_[Signal_transduction_mechanisms].	64.407	1.19e-24	84	COG1551	T	T	FCFCAC	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10030106	61.017	7.85e-25	86.3	Essential	6650.71	8.5468	0.213	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	carbon_storage_regulator_CsrA_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.255005	Non-Adhesin	ANTIGEN
WP_194750809	223092	AlaS	Alanyl-tRNA_synthetase_[Translation,_ribosomal_structure_and_biogenesis].	58.043	0	1348	COG0013	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10430168	57.434	0	1000	Essential	96143.93	5.3998	0.576	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_001026227.1	39.062	7.61e-155	475	Gallus gallus	Host Homologue	alanine--tRNA_ligase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.333616	Non-Adhesin	NON-ANTIGEN
WP_194750810	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10180322	28.986	2.3e-15	67.4	Essential	15662.75	4.4611	0.855	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	universal_stress_protein_UspA_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.441107	Non-Adhesin	ANTIGEN
WP_194750811	226465	YabN	Uncharacterized_conserved_protein_YabN,_contains_tetrapyrrole_methylase_and_MazG-like_pyrophosphatase_domain_[General_function_prediction_only].	42.966	4.75e-80	246	COG3956	R	R	E0E0E0	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10050153	66.412	2.39e-130	369	Essential	30130.94	4.6733	0.906	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	nucleoside_triphosphate_pyrophosphohydrolase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.428686	Non-Adhesin	ANTIGEN
WP_194750812	224128	GlmU	Bifunctional_protein_GlmU,_N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase_[Cell_wall/membrane/envelope_biogenesis].	59.825	0	752	COG1207	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10430452	61.538	6.75e-46	154	Essential	49123.06	6.1884	0.431	< 8	< 50 kDa	VFG047256(gb|YP_169432.1)	51.22	9.01e-167	474	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_UDP-N-acetylglucosamine_diphosphorylase/glucosamine-1-phosphate_N-acetyltransferase_GlmU_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.460213	Non-Adhesin	NON-ANTIGEN
WP_194750813	225014	MurQ	N-acetylmuramic_acid_6-phosphate_(MurNAc-6-P)_etherase_[Cell_wall/membrane/envelope_biogenesis].	59.864	1.18e-159	444	COG2103	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10470077	52.218	4.68e-112	325	Essential	32476.3	5.1567	0.364	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	N-acetylmuramic_acid_6-phosphate_etherase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.396951	Non-Adhesin	NON-ANTIGEN
WP_194750814	223928	RfaF	ADP-heptose:LPS_heptosyltransferase_[Cell_wall/membrane/envelope_biogenesis].	33.828	8.67e-84	253	COG0859	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10080047	30.435	1.21e-34	128	Essential	35657.93	8.8159	0.499	> 8	< 50 kDa	VFG000316(gb|NP_207077)	30.435	2.06e-35	128	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	lipopolysaccharide_heptosyltransferase_RfaC_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.569079	Non-Adhesin	NON-ANTIGEN
WP_194750815	223928	RfaF	ADP-heptose:LPS_heptosyltransferase_[Cell_wall/membrane/envelope_biogenesis].	35.043	1.76e-105	310	COG0859	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10350045	44.156	4.67e-73	229	Essential	39356.43	8.437	0.214	> 8	< 50 kDa	VFG001948(gb|NP_282295)	26.074	2.12e-26	104	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	lipopolysaccharide_heptosyltransferase_II_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.386592	Non-Adhesin	NON-ANTIGEN
WP_194750816	223528	WcaG	Nucleoside-diphosphate-sugar_epimerase_[Cell_wall/membrane/envelope_biogenesis].	29.467	1.92e-63	200	COG0451	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10200179	39.692	1.26e-61	198	Essential	34537.99	4.6634	0.684	< 8	< 50 kDa	VFG002028(gb|NP_282298)	33.754	3.68e-49	163	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ADP-glyceromanno-heptose_6-epimerase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.496118	Non-Adhesin	NON-ANTIGEN
WP_194750817	223351	DeoC	Deoxyribose-phosphate_aldolase_[Nucleotide_transport_and_metabolism].	59.174	5.85e-106	302	COG0274	F	F	DCECFC	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10060037	41.364	1.14e-52	168	Essential	23411.21	6.6749	0.524	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001006248.1	29.646	2.11e-13	68.9	Gallus gallus	Host Homologue	deoxyribose-phosphate_aldolase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.739126	Adhesin	NON-ANTIGEN
WP_194750818	225271	FucI	L-fucose_isomerase_or_related_protein_[Carbohydrate_transport_and_metabolism].	38.342	1.8e-163	471	COG2407	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050197	84.247	0	1062	Essential	65037.69	5.2638	0.496	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	L-fucose_isomerase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.431622	Non-Adhesin	NON-ANTIGEN
WP_194750819	223996	XylB	Sugar_(pentulose_or_hexulose)_kinase_[Carbohydrate_transport_and_metabolism].	30.02	1.46e-131	387	COG1070	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050196	67.511	0	665	Essential	53812.55	5.5874	0.408	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_025008899.1	27.778	9.54e-08	54.3	Gallus gallus	Host Homologue	L-fuculokinase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.49649	Non-Adhesin	NON-ANTIGEN
WP_194750820	226632	FucU	L-fucose_mutarotase/ribose_pyranase,_RbsD/FucU_family_[Carbohydrate_transport_and_metabolism].	55.921	2.08e-74	216	COG4154	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10070238	45.333	1.32e-37	125	Essential	17092.78	6.2161	0.639	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	L-fucose_mutarotase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.454613	Non-Adhesin	NON-ANTIGEN
WP_194750821	223313	AraD	Ribulose-5-phosphate_4-epimerase/Fuculose-1-phosphate_aldolase_[Carbohydrate_transport_and_metabolism].	37.788	8.41e-76	224	COG0235	EG	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10230065	28.221	1.48e-15	71.6	Essential	23962.55	6.2169	0.599	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	L-fuculose-phosphate_aldolase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.454573	Non-Adhesin	NON-ANTIGEN
WP_194750822	223809	FucP	Fucose_permease_[Carbohydrate_transport_and_metabolism].	36.215	6.45e-117	345	COG0738	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10560995	33.014	1.38e-72	234	Essential	47171.07	8.1509	0.372	> 8	< 50 kDa	VFG000313(gb|NP_207965)	28.23	2.43e-40	145	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	L-fucose:H+_symporter_permease_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.496821	Non-Adhesin	NON-ANTIGEN
WP_194750823	223411	GdhA	Glutamate_dehydrogenase/leucine_dehydrogenase_[Amino_acid_transport_and_metabolism].	45.814	0	594	COG0334	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10240143	33.251	2.35e-54	186	Essential	48617.43	5.8419	0.337	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015143519.1	30.056	2.28e-36	141	Gallus gallus	Host Homologue	NADP-specific_glutamate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	OuterMembrane	Exposed	OTHER	0.654711	Non-Adhesin	NON-ANTIGEN
WP_194750824	225526	YebE	Uncharacterized_membrane_protein_YebE,_DUF533_family_[Function_unknown].	35.747	9.64e-39	130	COG2979	S	S	CCCCCC	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22669.49	4.1964	0.746	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tellurite_resistance_TerB_family_protein_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.76584	Adhesin	NON-ANTIGEN
WP_194750825	224039	BrnQ	Branched-chain_amino_acid_permeases_[Amino_acid_transport_and_metabolism].	42.019	5.27e-119	351	COG1114	E	E	DCFCFC	Amino_acid_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10470064	29.147	2.69e-61	204	Essential	46882.03	9.3166	0.222	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	branched-chain_amino_acid_transport_system_II_carrier_protein_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.468151	Non-Adhesin	NON-ANTIGEN
WP_194750826	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10050224	65.972	3.55e-68	202	Essential	17054.61	6.3819	0.484	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	GNAT_family_N-acetyltransferase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.395812	Non-Adhesin	NON-ANTIGEN
WP_194750827	-	-	-	-	-	-	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	13798	10.3694	0.497	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Unknown	Unknown	SP	0.767898	Adhesin	NON-ANTIGEN
WP_194750828	223904	HisJ	ABC-type_amino_acid_transport/signal_transduction_system,_periplasmic_component/domain_[Amino_acid_transport_and_metabolism,_Signal_transduction_mechanisms].	34.317	2.09e-46	154	COG0834	ET	E	DCFCFC	Amino_acid_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10580128	27.273	1.62e-07	51.6	Essential	30844.15	5.2354	0.535	< 8	< 50 kDa	VFG001983(gb|NP_282073)	27.751	3.41e-22	90.1	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	cysteine_ABC_transporter_substrate-binding_protein_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Periplasmic	Inside the cell	LIPO	0.519799	Non-Adhesin	NON-ANTIGEN
WP_194750829	223836	HisM	ABC-type_amino_acid_transport_system,_permease_component_[Amino_acid_transport_and_metabolism].	36.574	2.51e-62	191	COG0765	E	E	DCFCFC	Amino_acid_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10080217	48.624	1.03e-59	186	Essential	25053.01	9.0951	0.245	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	amino_acid_ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.427916	Non-Adhesin	NON-ANTIGEN
WP_194750830	223836	HisM	ABC-type_amino_acid_transport_system,_permease_component_[Amino_acid_transport_and_metabolism].	45.366	1.12e-66	201	COG0765	E	E	DCFCFC	Amino_acid_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10550154	37.037	9.72e-28	104	Essential	24389.07	8.2101	0.276	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	amino_acid_ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.50106	Non-Adhesin	NON-ANTIGEN
WP_194750831	223928	RfaF	ADP-heptose:LPS_heptosyltransferase_[Cell_wall/membrane/envelope_biogenesis].	30.915	2.54e-76	235	COG0859	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10530318	26.891	2.1e-07	51.6	Essential	38846.14	9.2554	0.174	> 8	< 50 kDa	VFG013276(gb|NP_438430)	65.706	1.23e-178	496	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glycosyltransferase_family_9_protein_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.41353	Non-Adhesin	NON-ANTIGEN
WP_194750832	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10670028	54.545	8.61e-71	216	Essential	28312.06	8.4834	0.318	> 8	< 50 kDa	VFG013271(gb|NP_438429)	65	9.73e-116	328	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	3-deoxy-D-manno-octulosonic_acid_kinase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.579184	Non-Adhesin	NON-ANTIGEN
WP_194750833	223302	AtpG	FoF1-type_ATP_synthase,_gamma_subunit_[Energy_production_and_conversion].	54.895	2.59e-143	401	COG0224	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10060329	26.712	7.35e-26	102	Essential	31825.62	8.6443	0.275	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001265025.1	33.788	1.39e-27	109	Gallus gallus	Host Homologue	F0F1_ATP_synthase_subunit_gamma_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.367132	Non-Adhesin	NON-ANTIGEN
WP_194750834	223134	AtpA	FoF1-type_ATP_synthase,_alpha_subunit_[Energy_production_and_conversion].	64.717	0	928	COG0056	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10270239	26.646	2.11e-23	102	Essential	55581.24	5.0561	0.431	< 8	50-100 kDa	VFG038867(gb|YP_001140288)	27.344	7.2e-25	104	Probable Virulence Factor	NP_001280170.1	27.097	1.29e-25	111	Gallus gallus	Host Homologue	F0F1_ATP_synthase_subunit_alpha_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.297965	Non-Adhesin	NON-ANTIGEN
WP_194750835	223788	FldA	Flavodoxin_[Energy_production_and_conversion].	26.974	1.81e-29	102	COG0716	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10420116	27.66	1.31e-11	58.2	Essential	16198.24	4.0573	0.951	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_990292.1	31.206	5.1e-10	57.8	Gallus gallus	Host Homologue	FMN-binding_protein_MioC_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.525253	Non-Adhesin	NON-ANTIGEN
WP_194750836	223265	GyrB	DNA_gyrase/topoisomerase_IV,_subunit_B_[Replication,_recombination_and_repair].	52.281	0	1078	COG0187	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10230200	66.667	5.64e-22	100	Essential	90299.95	5.5471	0.5	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_990122.1	25.823	3.9e-28	123	Gallus gallus	Host Homologue	DNA_topoisomerase_(ATP-hydrolyzing)_subunit_B_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.304669	Non-Adhesin	NON-ANTIGEN
WP_194750837	224055	MdlB	ABC-type_multidrug_transport_system,_ATPase_and_permease_component_[Defense_mechanisms].	35.575	7.89e-159	464	COG1132	V	V	FCFCBC	Defense_mechanisms	TM	4	0	3	0	6	0	DEG10050366	33.023	3.03e-24	100	Essential	68214.19	7.6621	0.408	< 8	50-100 kDa	VFG001266(gb|NP_252912)	32.4	3.74e-24	103	Probable Virulence Factor	XP_015147084.1	26.337	3.67e-21	100	Gallus gallus	Host Homologue	ABC_transporter_ATP-binding_protein/permease_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.408958	Non-Adhesin	NON-ANTIGEN
WP_194750838	-	-	-	-	-	-	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	14358.92	9.8312	0.237	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.505399	Non-Adhesin	NON-ANTIGEN
WP_194750839	225976	AgaB	Phosphotransferase_system,_mannose/fructose/N-acetylgalactosamine-specific_component_IIB_[Carbohydrate_transport_and_metabolism].	46.405	1.63e-64	198	COG3444	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10180464	37.013	9.97e-28	105	Essential	35314.38	5.2466	0.516	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	mannose/fructose/sorbose_PTS_transporter_subunit_IIB_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.492733	Non-Adhesin	NON-ANTIGEN
WP_194750840	223635	Cof	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases_[Coenzyme_transport_and_metabolism,_General_function_prediction_only].	29.389	2.55e-67	206	COG0561	HR	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680202	25.368	1.93e-07	50.4	Essential	29460.85	5.5567	0.58	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Cof-type_HAD-IIB_family_hydrolase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.472472	Non-Adhesin	NON-ANTIGEN
WP_194750841	223137	IlvC	Ketol-acid_reductoisomerase_[Amino_acid_transport_and_metabolism,_Coenzyme_transport_and_metabolism].	39.769	5.6e-162	459	COG0059	EH	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440043	33.193	4.92e-34	128	Essential	54436.22	4.7588	0.625	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ketol-acid_reductoisomerase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.291317	Non-Adhesin	NON-ANTIGEN
WP_194750842	223656	LysR	DNA-binding_transcriptional_regulator,_LysR_family_[Transcription].	32.534	5.41e-49	162	COG0583	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10050228	68.041	8.33e-151	423	Essential	33255.66	7.0948	0.424	< 8	< 50 kDa	VFG049114(gb|YP_002918199.1)	37.333	1.34e-08	52	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HTH-type_transcriptional_activator_IlvY_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.589128	Non-Adhesin	NON-ANTIGEN
WP_194750843	225510	RarD	Uncharacterized_membrane_protein_RarD,_contains_two_EamA_domains_[Function_unknown].	33.106	4.32e-60	190	COG2962	R	R	E0E0E0	General_function_prediction_only	TM	6	0	5	0	10	0	DEG10050105	29.966	3.77e-37	133	Essential	32192.92	9.5573	0.179	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	EamA_family_transporter_RarD_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.34144	Non-Adhesin	NON-ANTIGEN
WP_194750844	225508	YqiC	Uncharacterized_conserved_protein_YqiC,_BMFP_domain_[Function_unknown].	47.368	2.35e-24	85.2	COG2960	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10510524	40.541	6.1e-12	55.5	Essential	10075.55	5.1745	0.761	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	accessory_factor_UbiK_family_protein_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.442414	Non-Adhesin	ANTIGEN
WP_194750845	223186	RibB	3,4-dihydroxy-2-butanone_4-phosphate_synthase_[Coenzyme_transport_and_metabolism].	60.5	1.85e-114	322	COG0108	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410190	45.455	6.93e-45	152	Essential	23071.29	4.6052	0.72	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	3,4-dihydroxy-2-butanone-4-phosphate_synthase_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.324331	Non-Adhesin	NON-ANTIGEN
WP_194750846	227349	OadA1	Pyruvate/oxaloacetate_carboxyltransferase__[Energy_production_and_conversion].	64.99	0	851	COG5016	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10310121	27.787	2.72e-62	216	Essential	66411.1	5.5459	0.546	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_989677.1	34.477	9.98e-83	283	Gallus gallus	Host Homologue	sodium-extruding_oxaloacetate_decarboxylase_subunit_alpha_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.510437	Non-Adhesin	NON-ANTIGEN
WP_194750847	223562	Uup	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains_[General_function_prediction_only].	44.486	0	575	COG0488	R	R	E0E0E0	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10020225	29.283	6.43e-26	112	Essential	72264.09	5.4462	0.59	< 8	50-100 kDa	VFG000258(gb|NP_273138)	25.444	1.06e-07	50.1	Probable Virulence Factor	XP_015136509.1	34.502	1.02e-97	313	Gallus gallus	Host Homologue	ABC_transporter_ATP-binding_protein_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.357945	Non-Adhesin	NON-ANTIGEN
WP_194750848	-	-	-	-	-	-	-	-	-	-	-	TM	5	0	5	0	9	0	DEG10500025	32.323	3.03e-08	54.3	Essential	37980.95	10.3548	0.228	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YeeE/YedE_family_protein_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.673471	Non-Adhesin	NON-ANTIGEN
WP_194750849	225525	AbgT	p-Aminobenzoyl-glutamate_transporter_AbgT_[Coenzyme_transport_and_metabolism].	42.116	0	538	COG2978	H	H	DCDCFC	Coenzyme_transport_and_metabolism	TM	7	0	7	0	13	0	-	-	-	-	Non Essential	56290.86	8.6864	0.199	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	AbgT_family_transporter_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.503068	Non-Adhesin	NON-ANTIGEN
WP_194750850	225106	PepD2	Di-_or_tripeptidase_[Amino_acid_transport_and_metabolism].	35.266	5.04e-133	385	COG2195	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050484	37.624	2.89e-89	275	Essential	45229.26	4.7189	0.612	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	peptidase_T_[Avibacterium_paragallinarum]	GCF_015354785.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.53373	Non-Adhesin	ANTIGEN
