ID	PSSM-Id	CD_short_name	CD_description	COG_IdentityPercent	COG.Evalue	COG.Bitscore	COG	COG_category	COG_category_u	COG_color	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_130230248	223212	TrpC	Indole-3-glycerol_phosphate_synthase_[Amino_acid_transport_and_metabolism].	52.157	8.79e-128	368	COG0134	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10130101	33.796	7.72e-26	104	Essential	52025.26	5.4425	0.503	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_indole-3-glycerol-phosphate_synthase_TrpC/phosphoribosylanthranilate_isomerase_TrpF_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.371696	Non-Adhesin	NON-ANTIGEN
WP_130230253	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14830.23	6.4788	0.628	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tautomerase_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.355807	Non-Adhesin	NON-ANTIGEN
WP_130230257	225479	HolC	DNA_polymerase_III,_chi_subunit_[Replication,_recombination_and_repair].	45.89	1.03e-52	160	COG2927	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10560336	52.113	1.21e-51	160	Essential	17027.3	5.0025	0.663	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_polymerase_III_subunit_chi_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.454525	Non-Adhesin	NON-ANTIGEN
WP_130230263	223632	PgsA	Phosphatidylglycerophosphate_synthase_[Lipid_transport_and_metabolism].	43.478	4.11e-43	139	COG0558	I	I	DCCCFC	Lipid_transport_and_metabolism	TM	4	0	3	0	6	0	DEG10420316	38.636	2.6e-28	103	Essential	20733.82	9.2759	0.479	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	CDP-diacylglycerol--glycerol-3-phosphate_3-phosphatidyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.461571	Non-Adhesin	NON-ANTIGEN
WP_130230265	224679	YhfA	Uncharacterized_OsmC-related_protein_[General_function_prediction_only].	28.704	1.99e-12	57.4	COG1765	R	R	E0E0E0	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14883.92	5.9035	0.62	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	OsmC_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.366621	Non-Adhesin	NON-ANTIGEN
WP_130230269	226584	COG4099	Predicted_peptidase__[General_function_prediction_only].	25.083	1.76e-39	140	COG4099	R	R	E0E0E0	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10230188	31.138	5.43e-16	75.9	Essential	35633.38	7.0618	0.293	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	pyrroline-5-carboxylate_reductase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	LIPO	0.660226	Non-Adhesin	NON-ANTIGEN
WP_130230271	227311	GlxA	Transcriptional_regulator_GlxA_family,_contains_an_amidase_domain_and_an_AraC-type_DNA-binding_HTH_domain__[Transcription].	29.054	3.57e-20	83.1	COG4977	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19848.77	5.6308	0.473	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DJ-1/PfpI_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.761777	Adhesin	NON-ANTIGEN
WP_130230283	224877	CstA	Carbon_starvation_protein_CstA_[Signal_transduction_mechanisms].	36.62	3.75e-148	433	COG1966	CE	C	BCFCFC	Energy_production_and_conversion	TM	7	0	7	0	13	0	DEG10470498	26.042	9.12e-07	50.8	Essential	54616.24	8.0842	0.306	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	carbon_starvation_protein_A_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.481886	Non-Adhesin	NON-ANTIGEN
WP_130230285	223759	PotD	Spermidine/putrescine-binding_periplasmic_protein_[Amino_acid_transport_and_metabolism].	46.341	2.57e-124	359	COG0687	E	E	DCFCFC	Amino_acid_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10550078	30.026	7.04e-44	155	Essential	39728.12	4.556	0.507	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	extracellular_solute-binding_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Periplasmic	Inside the cell	LIPO	0.487808	Non-Adhesin	NON-ANTIGEN
WP_130230287	225106	PepD2	Di-_or_tripeptidase_[Amino_acid_transport_and_metabolism].	37.317	1.88e-126	368	COG2195	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050484	60.448	1.15e-177	501	Essential	46788.2	7.7814	0.274	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	peptidase_T_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.396693	Non-Adhesin	NON-ANTIGEN
WP_130230301	226208	COG3683	ABC-type_uncharacterized_transport_system,_periplasmic_component__[General_function_prediction_only].	42.18	8.36e-73	217	COG3683	R	R	E0E0E0	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10050450	54.93	1.35e-82	243	Essential	24919.57	8.8024	0.231	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	zinc_transporter_binding_subunit_ZevA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	SP	0.561638	Non-Adhesin	NON-ANTIGEN
WP_130230307	223630	UvrB	Excinuclease_UvrABC_helicase_subunit_UvrB_[Replication,_recombination_and_repair].	69.701	0	1279	COG0556	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10050448	90.385	0	1258	Essential	77219.91	5.3475	0.576	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_416260.2	26.282	6.17e-07	53.9	Gallus gallus	Host Homologue	excinuclease_ABC_subunit_B_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.391307	Non-Adhesin	NON-ANTIGEN
WP_130230309	224359	RfaJ	Lipopolysaccharide_biosynthesis_protein,_LPS:glycosyltransferase_[Cell_wall/membrane/envelope_biogenesis].	30.241	1.29e-53	174	COG1442	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10560905	26.568	8.19e-18	81.6	Essential	34169.82	9.295	0.252	> 8	< 50 kDa	VFG013260(gb|NP_438427)	45.833	4.85e-71	219	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glycosyltransferase_family_8_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.35127	Non-Adhesin	NON-ANTIGEN
WP_130230319	225547	FN3K	Fructosamine-3-kinase_[Carbohydrate_transport_and_metabolism].	53.333	4.17e-155	431	COG3001	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	33903.62	6.8164	0.454	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_415601.1	30.035	2.78e-26	106	Gallus gallus	Host Homologue	fructosamine_kinase_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.449147	Non-Adhesin	NON-ANTIGEN
WP_130230321	225545	GrxB	Glutaredoxin_2_[Posttranslational_modification,_protein_turnover,_chaperones].	56.481	6.53e-106	301	COG2999	O	O	9CFCAC	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	24712.8	5.1151	0.654	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glutaredoxin_2_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.540585	Non-Adhesin	NON-ANTIGEN
WP_130230327	224246	NrdR	Transcriptional_regulator_NrdR,_contains_Zn-ribbon_and_ATP-cone_domains_[Transcription].	59.732	1.74e-82	236	COG1327	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10430039	46.535	1.72e-30	105	Essential	17233.81	8.509	0.358	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_regulator_NrdR_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.226814	Non-Adhesin	NON-ANTIGEN
WP_130230333	223366	DapB	Dihydrodipicolinate_reductase_[Amino_acid_transport_and_metabolism].	56.929	2.49e-144	402	COG0289	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400538	28.409	1.56e-27	106	Essential	29137.21	5.993	0.608	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	4-hydroxy-tetrahydrodipicolinate_reductase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.329071	Non-Adhesin	NON-ANTIGEN
WP_130230345	223371	FolP	Dihydropteroate_synthase_[Coenzyme_transport_and_metabolism].	51.136	9.94e-112	320	COG0294	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10250702	33.704	2.92e-40	140	Essential	30253.9	5.3524	0.548	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	dihydropteroate_synthase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.437584	Non-Adhesin	NON-ANTIGEN
WP_130230355	224379	CsgG	Curli_biogenesis_system_outer_membrane_secretion_channel_CsgG_[Cell_wall/membrane/envelope_biogenesis].	51.515	5e-83	245	COG1462	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	24059.98	9.5394	0.071	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	CsgG/HfaB_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	LIPO	0.574219	Non-Adhesin	ANTIGEN
WP_130230363	225542	PqiA	Uncharacterized_paraquat-inducible_protein_A_[Function_unknown].	46.898	1.92e-175	493	COG2995	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	TM	5	0	4	0	8	0	-	-	-	-	Non Essential	48194.45	8.6481	0.339	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	paraquat-inducible_protein_A_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.371434	Non-Adhesin	NON-ANTIGEN
WP_130230369	225536	YcbB	Murein_L,D-transpeptidase_YcbB/YkuD_[Cell_wall/membrane/envelope_biogenesis].	33.908	2.73e-140	412	COG2989	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	57499.77	8.1391	0.262	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	L,D-transpeptidase_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	SP	0.371951	Non-Adhesin	NON-ANTIGEN
WP_130230371	223565	GloB	Glyoxylase_or_a_related_metal-dependent_hydrolase,_beta-lactamase_superfamily_II_[General_function_prediction_only].	33.023	9.61e-37	126	COG0491	R	R	E0E0E0	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10250505	36.937	1.95e-36	126	Essential	23766.12	5.2829	0.58	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025010864.1	26.347	1.6e-09	57.4	Gallus gallus	Host Homologue	MBL_fold_metallo-hydrolase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.340533	Non-Adhesin	NON-ANTIGEN
WP_130230410	-	-	-	-	-	-	-	-	-	-	-	GLOB	0	0	1	0	0	0	DEG10350479	52.581	1.45e-111	334	Essential	38517.68	6.4299	0.259	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	nitrite_reductase,_copper-containing_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.555465	Non-Adhesin	ANTIGEN
WP_130230414	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10180314	51.034	7.87e-50	155	Essential	17292.64	5.9201	0.635	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	dihydroneopterin_triphosphate_diphosphatase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.449021	Non-Adhesin	NON-ANTIGEN
WP_130230416	224840	GlxK	Glycerate_kinase_[Carbohydrate_transport_and_metabolism].	64.55	0	541	COG1929	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050042	70.62	1.05e-175	493	Essential	39984.12	6.3002	0.392	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glycerate_kinase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.523897	Non-Adhesin	NON-ANTIGEN
WP_130230420	226355	CdaR	Sugar_diacid_utilization_regulator_[Transcription,_Signal_transduction_mechanisms].	45.04	8.05e-124	358	COG3835	KT	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10050044	56.604	1.9e-139	400	Essential	42015.42	9.015	0.288	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	helix-turn-helix_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.343952	Non-Adhesin	NON-ANTIGEN
WP_130230422	224365	TyrB	Aspartate/tyrosine/aromatic_aminotransferase_[Amino_acid_transport_and_metabolism].	61.616	0	690	COG1448	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10180581	42.065	3.85e-116	343	Essential	43915.77	5.5171	0.435	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015134609.1	42.628	8.96e-90	275	Gallus gallus	Host Homologue	aspartate/tyrosine/aromatic_aminotransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.471821	Non-Adhesin	NON-ANTIGEN
WP_130230424	223365	CynT	Carbonic_anhydrase_[Inorganic_ion_transport_and_metabolism].	48.792	7.38e-91	263	COG0288	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10520205	40.183	2.15e-60	189	Essential	26469.05	6.333	0.498	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	carbonate_dehydratase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.285034	Non-Adhesin	NON-ANTIGEN
WP_130230426	223993	Sms	Predicted_ATP-dependent_serine_protease_[Posttranslational_modification,_protein_turnover,_chaperones].	60.044	0	749	COG1066	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10550151	55.921	8.74e-180	509	Essential	49546.21	8.1192	0.255	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_repair_protein_RadA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.354461	Non-Adhesin	NON-ANTIGEN
WP_130230432	-	-	-	-	-	-	-	-	-	-	-	TM	6	0	6	0	11	0	-	-	-	-	Non Essential	45185.96	9.8344	0.18	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	divalent_metal_cation_transporter_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.545156	Non-Adhesin	NON-ANTIGEN
WP_130230434	223428	ThiD	Hydroxymethylpyrimidine/phosphomethylpyrimidine_kinase_[Coenzyme_transport_and_metabolism].	55.472	3.47e-124	351	COG0351	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10070085	31.765	6.51e-26	102	Essential	28684.88	6.7603	0.397	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025005302.1	29.73	3.91e-08	54.7	Gallus gallus	Host Homologue	bifunctional_hydroxymethylpyrimidine_kinase/phosphomethylpyrimidine_kinase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.769361	Adhesin	NON-ANTIGEN
WP_130230436	226069	FimA	Pilin_(type_1_fimbria_component_protein)_[Cell_motility].	30.208	4.23e-20	80.3	COG3539	N	N	DCFCAC	Cell_motility	SP	0	0	1	0	0	1	DEG10560361	31.818	5.97e-11	58.2	Essential	19216.53	7.7645	0.127	< 8	< 50 kDa	VFG042535(gb|AAA92618)	41.361	2.8e-33	114	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	type_1_fimbrial_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Extracellular	Exposed	SP	0.90054	Adhesin	ANTIGEN
WP_130230438	225729	FimD	Outer_membrane_usher_protein_FimD/PapC_[Cell_motility,_Extracellular_structures].	35.688	0	689	COG3188	NW	N	DCFCAC	Cell_motility	BETA	0	13	12	24	0	1	DEG10560371	25.34	8.8e-60	217	Essential	93284.51	9.2074	0.088	> 8	50-100 kDa	VFG042552(gb|YP_002295985)	25.557	6.44e-38	149	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	fimbrial_biogenesis_outer_membrane_usher_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	OuterMembrane	Exposed	SP	0.698033	Non-Adhesin	ANTIGEN
WP_130230442	223608	NorM	Na+-driven_multidrug_efflux_pump_[Defense_mechanisms].	35.763	2.68e-105	318	COG0534	V	V	FCFCBC	Defense_mechanisms	TM	7	0	6	0	12	0	DEG10470129	33.032	1.12e-79	254	Essential	51016.28	9.5772	0.209	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MATE_family_efflux_transporter_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.380824	Non-Adhesin	NON-ANTIGEN
WP_130230444	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7127.37	8.9301	0.449	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.300142	Non-Adhesin	NON-ANTIGEN
WP_130230448	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	18682.2	9.3015	0.226	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	enoyl-CoA_hydratase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.616347	Non-Adhesin	NON-ANTIGEN
WP_130230452	225212	ComEC	Metal-dependent_hydrolase,_beta-lactamase_superfamily_II_[General_function_prediction_only].	40.84	6.03e-83	264	COG2333	U	U	ACFCAC	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	7	0	7	0	13	0	DEG10050028	53.072	0	766	Essential	92568.09	9.7735	0.245	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_internalization-related_competence_protein_ComEC/Rec2_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.341405	Non-Adhesin	NON-ANTIGEN
WP_130230454	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	28863.29	9.7868	0.191	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_methyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.398333	Non-Adhesin	NON-ANTIGEN
WP_130230466	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	34284.26	5.5247	0.48	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	inorganic_pyrophosphatase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.286046	Non-Adhesin	NON-ANTIGEN
WP_130230468	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16893.81	4.4819	0.763	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.604344	Non-Adhesin	NON-ANTIGEN
WP_130230472	227853	COG5566	Transcriptional_regulator,_Middle_operon_regulator_(Mor)_family_[Transcription].	30	4.58e-13	57.9	COG5566	KX	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11667.04	9.4812	0.0610000000000001	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.315635	Non-Adhesin	NON-ANTIGEN
WP_130230482	225648	YcjX	Predicted_ATPase,_YcjX-like_family_[General_function_prediction_only].	54.915	0	696	COG3106	T	T	FCFCAC	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10050597	65.032	0	617	Essential	54908.95	8.7146	0.38	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YcjX_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.285592	Non-Adhesin	NON-ANTIGEN
WP_130230484	225821	TyrR	Transcriptional_regulator_of_aromatic_amino_acids_metabolism_[Transcription,_Amino_acid_transport_and_metabolism].	57.003	3.47e-180	505	COG3283	KE	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10450161	33.478	7.92e-39	141	Essential	35602.64	6.1723	0.494	< 8	< 50 kDa	VFG002085(gb|NP_232518)	31.003	2.07e-42	150	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	sigma_54-interacting_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.357703	Non-Adhesin	NON-ANTIGEN
WP_130230490	224486	XseA	Exonuclease_VII,_large_subunit_[Replication,_recombination_and_repair].	48.119	0	584	COG1570	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10650260	34.765	7.82e-83	263	Essential	58772.55	9.7655	0.271	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	exodeoxyribonuclease_VII_large_subunit_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.376667	Non-Adhesin	NON-ANTIGEN
WP_130230494	224390	AbgB	Metal-dependent_amidase/aminoacylase/carboxypeptidase_[General_function_prediction_only].	25.49	1.85e-09	55.7	COG1473	R	R	E0E0E0	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	41431.49	5.2721	0.494	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	M20/M25/M40_family_metallo-hydrolase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.43501	Non-Adhesin	NON-ANTIGEN
WP_130230498	223417	BirA2	Biotin-(acetyl-CoA_carboxylase)_ligase_[Coenzyme_transport_and_metabolism].	42.437	3.73e-84	250	COG0340	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10550690	31.967	2.91e-24	102	Essential	35039.38	7.2356	0.328	< 8	< 50 kDa	VFG047431(gb|YP_169515.1)	28.216	2.04e-21	88.6	Probable Virulence Factor	XP_025001001.1	28.378	5.79e-09	58.5	Gallus gallus	Host Homologue	bifunctional_biotin--[acetyl-CoA-carboxylase]_ligase/biotin_operon_repressor_BirA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.267217	Non-Adhesin	NON-ANTIGEN
