ID	PSSM-Id	CD_short_name	CD_description	COG_IdentityPercent	COG.Evalue	COG.Bitscore	COG	COG_category	COG_category_u	COG_color	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_264255698	224121	RecG	RecG-like_helicase_[Replication,_recombination_and_repair].	54.026	0	1007	COG1200	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10080307	30.703	4.99e-59	209	Essential	78166.8	8.8546	0.397	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_015140876.1	31.461	5.74e-06	51.2	Gallus gallus	Host Homologue	ATP-dependent_DNA_helicase_RecG_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.245809	Non-Adhesin	NON-ANTIGEN
WP_264255699	223394	SpoT	(p)ppGpp_synthase/hydrolase,_HD_superfamily_[Signal_transduction_mechanisms,_Transcription].	44.13	0	973	COG0317	TK	T	FCFCAC	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10060231	26.534	7.19e-61	216	Essential	80002.88	7.5301	0.414	< 8	50-100 kDa	VFG001826(gb|NP_217099)	37.027	1.04e-162	485	Probable Virulence Factor	XP_015157282.1	37.5	6.52e-13	68.9	Gallus gallus	Host Homologue	bifunctional_GTP_diphosphokinase/guanosine-3',5'-bis_pyrophosphate_3'-pyrophosphohydrolase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.35508	Non-Adhesin	NON-ANTIGEN
WP_264255700	223760	Psd	Phosphatidylserine_decarboxylase_[Lipid_transport_and_metabolism].	30.769	4.67e-82	244	COG0688	I	I	DCCCFC	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10120120	40.927	7.21e-69	214	Essential	33330.44	7.7773	0.395	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_004934422.1	30.258	3.16e-26	107	Gallus gallus	Host Homologue	archaetidylserine_decarboxylase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.560821	Non-Adhesin	NON-ANTIGEN
WP_264255701	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	35755.27	10.0602	0.302	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transposase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.453076	Non-Adhesin	NON-ANTIGEN
WP_264255702	223239	BioA	Adenosylmethionine-8-amino-7-oxononanoate_aminotransferase_[Coenzyme_transport_and_metabolism].	43.792	0	596	COG0161	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10190024	30.62	2.89e-23	100	Essential	47557.08	6.4983	0.446	< 8	< 50 kDa	VFG016046(gb|NP_251103)	25.495	4.5e-27	109	Probable Virulence Factor	XP_015132068.2	26.634	6.59e-28	116	Gallus gallus	Host Homologue	adenosylmethionine--8-amino-7-oxononanoate_transaminase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.297547	Non-Adhesin	NON-ANTIGEN
WP_264255703	223234	BioF	7-keto-8-aminopelargonate_synthetase_or_related_enzyme_[Coenzyme_transport_and_metabolism].	44.359	5.06e-157	444	COG0156	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10080099	28.824	1.97e-30	119	Essential	43849.4	6.7296	0.496	< 8	< 50 kDa	VFG047495(gb|YP_169929.1)	27.019	4.87e-31	119	Probable Virulence Factor	XP_004949309.1	25.681	5.41e-24	104	Gallus gallus	Host Homologue	8-amino-7-oxononanoate_synthase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.251518	Non-Adhesin	NON-ANTIGEN
WP_264255704	225386	COG2830	Uncharacterized_protein_[Function_unknown].	49.793	3.61e-88	257	COG2830	S	S	CCCCCC	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050559	50.218	9.78e-70	212	Essential	27636.23	5.8219	0.696	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF452_family_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.613826	Non-Adhesin	NON-ANTIGEN
WP_264255705	223210	BioD	Dethiobiotin_synthetase_[Coenzyme_transport_and_metabolism].	42.373	2.44e-75	224	COG0132	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10130136	51.628	2.32e-72	218	Essential	24282.7	5.2709	0.724	< 8	< 50 kDa	VFG047461(gb|YP_169927.1)	27.717	5.7e-16	70.9	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	dethiobiotin_synthase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.631791	Non-Adhesin	NON-ANTIGEN
WP_264255706	224317	YceD	Uncharacterized_metal-binding_protein_YceD,_DUF177_family_[Function_unknown].	41.573	1.18e-50	157	COG1399	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10290262	41.954	2.55e-45	146	Essential	19542.54	4.2772	0.905	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	23S_rRNA_accumulation_protein_YceD_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.528165	Non-Adhesin	NON-ANTIGEN
WP_264255707	223493	PlsX	Fatty_acid/phospholipid_biosynthesis_enzyme_[Lipid_transport_and_metabolism].	45.19	1.05e-149	422	COG0416	I	I	DCCCFC	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10060302	29.794	5.21e-40	143	Essential	37187.45	9.2857	0.147	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phosphate_acyltransferase_PlsX_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Periplasmic	Inside the cell	OTHER	0.393358	Non-Adhesin	NON-ANTIGEN
WP_264255708	223408	FabD	Malonyl_CoA-acyl_carrier_protein_transacylase_[Lipid_transport_and_metabolism].	55.519	1.53e-138	391	COG0331	I	I	DCCCFC	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270320	31.142	1.46e-26	109	Essential	33790.99	4.6481	0.632	< 8	< 50 kDa	VFG049153(gb|YP_006635479.1)	32.753	1.63e-35	130	Probable Virulence Factor	XP_015146784.1	37.288	3.55e-43	153	Gallus gallus	Host Homologue	ACP_S-malonyltransferase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.505533	Non-Adhesin	NON-ANTIGEN
WP_264255710	223959	FabG	NAD(P)-dependent_dehydrogenase,_short-chain_alcohol_dehydrogenase_family_[Lipid_transport_and_metabolism,_Secondary_metabolites_biosynthesis,_transport_and_catabolism,_General_function_prediction_only].	49.402	4.68e-76	228	COG1028	I	I	DCCCFC	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470353	31.621	8.38e-26	100	Essential	25252.16	8.006	0.276	> 8	< 50 kDa	VFG048409(gb|YP_002918380.1)	29.435	1.64e-26	100	Probable Virulence Factor	XP_421423.2	31.1	1.2e-24	100	Gallus gallus	Host Homologue	3-oxoacyl-ACP_reductase_FabG_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.457164	Non-Adhesin	ANTIGEN
WP_264255711	225332	DcuA	Anaerobic_C4-dicarboxylate_transporter_[Carbohydrate_transport_and_metabolism].	50.348	0	604	COG2704	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	TM	5	0	6	0	10	0	DEG10500023	42.013	1.88e-121	361	Essential	48465.16	9.3607	0.187	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	anaerobic_C4-dicarboxylate_transporter_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.274128	Non-Adhesin	NON-ANTIGEN
WP_264255713	223656	LysR	DNA-binding_transcriptional_regulator,_LysR_family_[Transcription].	27.946	1.79e-54	176	COG0583	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10561041	25.965	2.48e-25	102	Essential	33869.54	8.3148	0.372	> 8	< 50 kDa	VFG044083(gb|NP_250948)	29.831	6.05e-37	131	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LysR_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.536939	Non-Adhesin	NON-ANTIGEN
WP_264255714	223729	ARA1	Aldo/keto_reductase,_related_to_diketogulonate_reductase_[Secondary_metabolites_biosynthesis,_transport_and_catabolism].	48.929	2.38e-130	368	COG0656	Q	Q	BCCCFC	Secondary_metabolites_biosynthesis,_transport_and_catabolism	GLOB	1	0	0	0	0	0	DEG10270532	45.525	5.3e-69	214	Essential	31698.17	6.0442	0.677	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025004632.1	32.83	8.91e-31	117	Gallus gallus	Host Homologue	aldo/keto_reductase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.421585	Non-Adhesin	NON-ANTIGEN
WP_264255715	225361	Tra5	Transposase_InsO_and_inactivated_derivatives_[Mobilome:_prophages,_transposons].	28.571	3.42e-10	55.3	COG2801	X	X	9CFC9C	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10050630	57.042	2.6e-43	145	Essential	26415.22	10.555	0.723	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	IS3_family_transposase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.517934	Non-Adhesin	NON-ANTIGEN
WP_264255716	225361	Tra5	Transposase_InsO_and_inactivated_derivatives_[Mobilome:_prophages,_transposons].	37.113	3.77e-18	73.8	COG2801	X	X	9CFC9C	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10050630	69.369	3.53e-50	159	Essential	13009.88	6.2228	0.519	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	IS3_family_transposase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.330839	Non-Adhesin	NON-ANTIGEN
WP_264255717	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10561092	25.899	2.8e-25	108	Essential	71558.35	6.3957	0.482	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF262_domain-containing_HNH_endonuclease_family_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.327937	Non-Adhesin	NON-ANTIGEN
WP_264255718	-	-	-	-	-	-	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	10008.63	10.1305	0.225	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	alpha/beta_hydrolase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	SP	0.552965	Non-Adhesin	NON-ANTIGEN
WP_264255719	-	-	-	-	-	-	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	28804.23	5.3559	0.519	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	alpha/beta_hydrolase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.541149	Non-Adhesin	NON-ANTIGEN
WP_264255720	223702	Ssb	Single-stranded_DNA-binding_protein_[Replication,_recombination_and_repair].	41.765	4.29e-56	171	COG0629	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10520450	39.286	2.22e-33	115	Essential	19141.03	5.01	0.263	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001264936.1	34.234	8.07e-12	60.8	Gallus gallus	Host Homologue	single-stranded_DNA-binding_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.581674	Non-Adhesin	ANTIGEN
WP_264255721	223256	UvrA	Excinuclease_UvrABC_ATPase_subunit_[Replication,_recombination_and_repair].	69.247	0	1776	COG0178	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10020067	58.723	0	1135	Essential	104166.05	7.5684	0.275	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	XP_025002806.1	32.727	8.21e-06	51.2	Gallus gallus	Host Homologue	excinuclease_ABC_subunit_UvrA_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.335651	Non-Adhesin	NON-ANTIGEN
WP_264255724	224705	MreC	Cell_shape-determining_protein_MreC_[Cell_cycle_control,_cell_division,_chromosome_partitioning].	38.889	6.06e-94	278	COG1792	DZ	D	FCFCDC	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	1	0	1	0	1	0	DEG10530274	32.632	2.39e-36	134	Essential	38702.53	7.3937	0.32	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	rod_shape-determining_protein_MreC_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.261602	Non-Adhesin	NON-ANTIGEN
WP_264255730	226244	HugX	Putative_heme_iron_utilization_protein__[Inorganic_ion_transport_and_metabolism].	40	1.98e-58	177	COG3721	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19251.27	7.4715	0.421	< 8	< 50 kDa	VFG013067(gb|YP_405016)	31.013	3.69e-22	84.7	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	heme_utilization_cystosolic_carrier_protein_HutX_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.368373	Non-Adhesin	NON-ANTIGEN
WP_264255731	-	-	-	-	-	-	-	-	-	-	-	BETA	0	12	11	22	0	1	DEG10050352	25.532	6.82e-08	55.5	Essential	80205.75	8.1518	0.205	> 8	50-100 kDa	VFG013064(gb|YP_405019)	26.308	2.98e-59	209	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	TonB-dependent_hemoglobin/transferrin/lactoferrin_family_receptor_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	OuterMembrane	Exposed	SP	0.433639	Non-Adhesin	ANTIGEN
WP_264255732	-	-	-	-	-	-	-	-	-	-	-	BETA	0	9	8	16	0	1	-	-	-	-	Non Essential	64069.33	9.3998	0.134	> 8	50-100 kDa	VFG042382(gb|CBJ04459)	27.835	3.89e-64	218	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	BamA/TamA_family_outer_membrane_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	OuterMembrane	Exposed	SP	0.644317	Non-Adhesin	ANTIGEN
WP_264255733	-	-	-	-	-	-	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	140875.63	9.0166	0.169	> 8	> 100 kDa	VFG034541(gb|YP_006203830)	33.788	4.65e-29	123	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	filamentous_hemagglutinin_N-terminal_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Extracellular	Exposed	SP	0.610938	Non-Adhesin	ANTIGEN
WP_264255734	224851	NagC	Sugar_kinase_of_the_NBD/HSP70_family,_may_contain_an_N-terminal_HTH_domain__[Transcription,_Carbohydrate_transport_and_metabolism].	34.219	1.75e-67	210	COG1940	GK	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050084	25.168	2.87e-21	90.9	Essential	31120.53	4.6871	0.432	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	N-acetylmannosamine_kinase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.464664	Non-Adhesin	ANTIGEN
WP_264255735	225345	EbgC	Beta-galactosidase,_beta_subunit_[Carbohydrate_transport_and_metabolism].	41.935	5.46e-59	177	COG2731	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	17841.38	4.8443	0.739	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	N-acetylneuraminate_anomerase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.465196	Non-Adhesin	NON-ANTIGEN
WP_264255736	224651	RpiR	DNA-binding_transcriptional_regulator,_MurR/RpiR_family,_contains_HTH_and_SIS_domains_[Transcription].	38.947	7.72e-96	281	COG1737	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10260105	25.203	1.91e-16	77	Essential	31923.57	6.7622	0.429	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MurR/RpiR_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.569462	Non-Adhesin	NON-ANTIGEN
WP_264255737	223529	CoaBC	Phosphopantothenoylcysteine_synthetase/decarboxylase_[Coenzyme_transport_and_metabolism].	51.759	1.96e-169	477	COG0452	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10070173	39.024	9.12e-34	124	Essential	44615.39	6.428	0.549	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015134528.1	32.051	6.42e-13	68.2	Gallus gallus	Host Homologue	bifunctional_phosphopantothenoylcysteine_decarboxylase/phosphopantothenate--cysteine_ligase_CoaBC_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.389991	Non-Adhesin	NON-ANTIGEN
WP_264255738	224093	AraH	Ribose/xylose/arabinose/galactoside_ABC-type_transport_system,_permease_component_[Carbohydrate_transport_and_metabolism].	49.038	1.59e-82	249	COG1172	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	TM	6	0	5	0	10	0	DEG10560789	39.931	3.07e-40	143	Essential	32661.77	9.2752	0.152	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.302947	Non-Adhesin	ANTIGEN
WP_264255739	224791	RbsB	ABC-type_sugar_transport_system,_periplasmic_component,_contains_N-terminal_xre_family_HTH_domain_[Carbohydrate_transport_and_metabolism].	32.381	9.6e-64	201	COG1879	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10570349	35.484	6.6e-48	162	Essential	34162.13	5.1186	0.479	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	substrate-binding_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Periplasmic	Inside the cell	SP	0.366067	Non-Adhesin	ANTIGEN
WP_264255740	223727	UbiH	2-polyprenyl-6-methoxyphenol_hydroxylase_and_related_FAD-dependent_oxidoreductases_[Coenzyme_transport_and_metabolism,_Energy_production_and_conversion].	34.184	1.37e-105	313	COG0654	HC	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10120276	25.385	1.88e-27	111	Essential	43380.13	8.1114	0.362	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025006697.1	31.719	2.84e-45	164	Gallus gallus	Host Homologue	FAD-dependent_monooxygenase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.374502	Non-Adhesin	NON-ANTIGEN
WP_264255741	223727	UbiH	2-polyprenyl-6-methoxyphenol_hydroxylase_and_related_FAD-dependent_oxidoreductases_[Coenzyme_transport_and_metabolism,_Energy_production_and_conversion].	34.25	1.53e-107	319	COG0654	HC	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10130164	27.989	1.86e-30	120	Essential	44697.61	7.9773	0.401	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025006697.1	29.146	3.45e-36	139	Gallus gallus	Host Homologue	2-octaprenyl-6-methoxyphenyl_hydroxylase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.393101	Non-Adhesin	NON-ANTIGEN
WP_264255742	223085	PepP	Xaa-Pro_aminopeptidase_[Amino_acid_transport_and_metabolism].	31.034	2e-91	279	COG0006	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10140184	33.835	1.12e-32	125	Essential	49734.34	4.7093	0.699	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_004937768.1	32.544	8.93e-52	181	Gallus gallus	Host Homologue	Xaa-Pro_aminopeptidase_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.327699	Non-Adhesin	NON-ANTIGEN
WP_264255743	227307	XerC	Site-specific_recombinase_XerC_[Replication,_recombination_and_repair].	63.605	1.25e-180	496	COG4973	L	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10550133	32.414	2.31e-44	152	Essential	33951.12	10.818	0.286	> 8	< 50 kDa	VFG048229(gb|YP_002921134.1)	28.342	3.24e-15	70.1	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tyrosine_recombinase_XerC_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.270107	Non-Adhesin	NON-ANTIGEN
WP_264255745	223653	GlpF	Glycerol_uptake_facilitator_and_related_aquaporins_(Major_Intrinsic_Protein_Family)_[Carbohydrate_transport_and_metabolism].	44.49	1.24e-71	216	COG0580	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	TM	3	0	4	0	6	0	DEG10680021	31.621	1.82e-25	100	Essential	25778.32	6.2048	0.308	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001280168.1	33.761	5.51e-25	100	Gallus gallus	Host Homologue	aquaporin_family_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.597619	Non-Adhesin	NON-ANTIGEN
WP_264255747	225136	UbiE	Ubiquinone/menaquinone_biosynthesis_C-methylase_UbiE_[Coenzyme_transport_and_metabolism].	60	3.08e-122	345	COG2226	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10080298	32.883	8.51e-30	111	Essential	29701.04	8.8438	0.211	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015130819.1	43.462	8.21e-70	217	Gallus gallus	Host Homologue	bifunctional_demethylmenaquinone_methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol_methylase_UbiE_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.334337	Non-Adhesin	NON-ANTIGEN
WP_264255748	225706	UbiJ	Ubiquinone_biosynthesis_protein_UbiJ,_contains_SCP2_domain_[Coenzyme_transport_and_metabolism].	39.899	4.96e-66	199	COG3165	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10670012	33.333	2.65e-34	120	Essential	24127.95	5.978	0.515	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	SCP2_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.321429	Non-Adhesin	NON-ANTIGEN
WP_264255751	223733	AarF	Predicted_unusual_protein_kinase_regulating_ubiquinone_biosynthesis,_AarF/ABC1/UbiB_family_[Coenzyme_transport_and_metabolism,_Signal_transduction_mechanisms].	43.364	0	565	COG0661	HT	H	DCDCFC	Coenzyme_transport_and_metabolism	TM	2	0	1	0	2	0	DEG10470192	26.531	5.86e-38	147	Essential	63348.2	6.9683	0.505	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_416350.3	31.387	7.14e-06	50.1	Gallus gallus	Host Homologue	ubiquinone_biosynthesis_regulatory_protein_kinase_UbiB_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.389443	Non-Adhesin	NON-ANTIGEN
WP_264255752	224739	TatA	Sec-independent_protein_translocase_protein_TatA_[Intracellular_trafficking,_secretion,_and_vesicular_transport].	42.157	1.91e-23	86.3	COG1826	U	U	ACFCAC	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	DEG10080187	29.885	2.36e-09	53.5	Essential	20853.33	4.1549	0.897	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Sec-independent_protein_translocase_protein_TatB_[Avibacterium_paragallinarum]	GCF_025884555.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.497041	Non-Adhesin	ANTIGEN
