ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult	Host_Homologue_Result_All	Type_of_Protein2
WP_110479298	COG1207	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10430452	60.684	5.41e-45	152	Essential	49644.64	6.1411	0.428	< 8	< 50 kDa	VFG047253(gb|WP_011648596)	50.998	1.45e-162	466	Probable Virulence Factor	VFG047253	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_UDP-N-acetylglucosamine_diphosphorylase/glucosamine-1-phosphate_N-acetyltransferase_GlmU_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.413197	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479299	COG2377	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10050254	61.942	8.39e-173	486	Essential	40473.18	6.294	0.337	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	anhydro-N-acetylmuramic_acid_kinase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.633053	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479300	COG1496	FM	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470337	28.346	1.52e-26	103	Essential	27402.84	5.9249	0.483	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_040513788.1	27.684	1.33e-11	65.1	Gallus gallus	Host Homologue	peptidoglycan_editing_factor_PgeF_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.48605	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479301	COG0564	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10500181	29.73	1.43e-24	100	Essential	36977.43	7.2005	0.46	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_046756900.1	27.692	2.35e-11	65.1	Gallus gallus	Host Homologue	23S_rRNA_pseudouridine(1911/1915/1917)_synthase_RluD_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.264641	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479302	COG0433	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10100402	47.867	2.42e-118	357	Essential	55179.43	6.2021	0.349	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	helicase_HerA-like_C-terminal_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.341519	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479303	COG2990	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050405	60.764	5.72e-128	365	Essential	35554.61	10.0737	0.405	> 8	< 50 kDa	VFG020186(gb|WP_012421771)	25.18	1.43e-08	55.1	Probable Virulence Factor	VFG020186	VFC0346	Others	-	-	-	-	Gallus gallus	Non Host Homologue	DUF535_family_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.328798	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479304	COG0004	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP+TM	6	0	6	0	11	1	-	-	-	-	Non Essential	46047.23	6.586	0.351	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ammonium_transporter_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.420823	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479305	COG0347	TE	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10400081	57.143	2.42e-41	131	Essential	12273.25	5.175	0.655	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	P-II_family_nitrogen_regulator_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.398338	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479306	COG0458	EF	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10630244	49.292	0	1032	Essential	116906.65	4.968	0.52	< 8	> 100 kDa	VFG047718(gb|WP_013921812)	56.984	0	1229	Probable Virulence Factor	VFG047718	VFC0272	Nutritional/Metabolic factor	NP_990836.2	28.141	1.49e-07	57.8	Gallus gallus	Host Homologue	carbamoyl-phosphate_synthase_large_subunit_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.312651	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479307	COG0505	EF	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10590098	42.487	6.24e-95	287	Essential	41177.46	6.1001	0.445	< 8	< 50 kDa	VFG047735(gb|WP_014714142)	48.942	4.01e-126	368	Probable Virulence Factor	VFG047735	VFC0272	Nutritional/Metabolic factor	XP_040559464.1	28.76	4.3e-46	171	Gallus gallus	Host Homologue	glutamine-hydrolyzing_carbamoyl-phosphate_synthase_small_subunit_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.597117	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479308	COG2853	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10570318	33.014	2.55e-26	103	Essential	27539.42	5.1133	0.235	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	VacJ_family_lipoprotein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	LIPO	0.453935	Non-Adhesin	ANTIGEN	Non Host Homologue	Lipoprotein
WP_110479309	COG3013	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19060.7	5.6035	0.683	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YfbU_family_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.56222	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479310	COG0136	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470330	28.771	3.48e-25	103	Essential	40492.75	5.0185	0.418	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	aspartate-semialdehyde_dehydrogenase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.430662	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479311	COG0513	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10680228	26.887	6.77e-28	114	Essential	49766.33	10.2817	0.387	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_046758422.1	29.137	9.18e-26	110	Gallus gallus	Host Homologue	ATP-dependent_RNA_helicase_SrmB_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.346351	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479312	COG4123	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050145	63.043	5.86e-103	297	Essential	26923.77	6.5942	0.605	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA1(Val)_(adenine(37)-N6)-methyltransferase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.545818	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479313	COG2837	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	0	0	1	0	0	0	DEG10570335	26.923	2.4e-09	57.8	Essential	34271.58	4.6067	0.669	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Dyp-type_peroxidase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.557871	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479314	COG0561	HR	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440054	35.135	7.81e-08	51.6	Essential	30925.28	6.5873	0.355	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Cof-type_HAD-IIB_family_hydrolase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.579081	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479315	COG0483	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10550739	43.871	1.01e-36	130	Essential	29167.37	7.217	0.362	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_419118.1	35.6	1.9e-39	140	Gallus gallus	Host Homologue	inositol-1-monophosphatase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.340677	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479316	COG0565	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050131	72.917	1.28e-125	355	Essential	27859.97	5.9002	0.653	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA_(cytosine(32)/uridine(32)-2'-O)-methyltransferase_TrmJ_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.334265	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479317	COG1104	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10390088	27.93	1.94e-25	106	Essential	45169.65	6.2342	0.536	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001258454.1	31.527	4.34e-51	178	Gallus gallus	Host Homologue	IscS_subfamily_cysteine_desulfurase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.294976	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479318	COG0822	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10430203	79.381	2.4e-55	167	Essential	13630.46	4.7656	0.557	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_003642230.3	70.4	1.97e-63	191	Gallus gallus	Host Homologue	Fe-S_cluster_assembly_scaffold_IscU_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.313781	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479319	COG1076	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10510276	37.356	2.09e-28	103	Essential	20117.62	4.5021	0.939	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_040504484.1	30.702	4.05e-10	58.2	Gallus gallus	Host Homologue	Fe-S_protein_assembly_co-chaperone_HscB_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.418132	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479320	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12492.21	4.3961	0.978	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.318583	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_110479321	COG0443	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10140074	37.584	5.24e-121	370	Essential	67570.04	4.8251	0.59	< 8	50-100 kDa	VFG043573(gb|NP_219906)	42.251	6.19e-138	417	Probable Virulence Factor	VFG043573	VFC0001	Adherence	NP_001382913.1	28.18	9.61e-28	120	Gallus gallus	Host Homologue	Fe-S_protein_assembly_chaperone_HscA_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.357548	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479322	COG2918	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10120083	26.106	3.05e-39	151	Essential	85797.07	5.6388	0.548	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_glutamate--cysteine_ligase_GshA/glutathione_synthetase_GshB_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.294659	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479323	COG3715	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	5	0	5	0	9	0	DEG10580231	48.374	6.98e-49	162	Essential	27646.88	5.1877	0.544	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	PTS_mannose/fructose/sorbose_transporter_subunit_IIC_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.368942	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_110479324	COG3444	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10180464	38.312	1.29e-28	107	Essential	35127.17	5.4306	0.492	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	mannose/fructose/sorbose_PTS_transporter_subunit_IIB_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.471869	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479325	COG0463	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10550494	31.855	7.83e-35	124	Essential	28777.79	8.7159	0.373	> 8	< 50 kDa	VFG018760(gb|WP_017629203)	31.452	1.85e-33	121	Probable Virulence Factor	VFG018760	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	glycosyltransferase_family_2_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.49494	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479326	COG0859	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10200125	27.667	1.5e-11	63.9	Essential	38466.36	9.0249	0.331	> 8	< 50 kDa	VFG013302(gb|WP_010945098)	59.942	7.25e-148	420	Probable Virulence Factor	VFG013302	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	glycosyltransferase_family_9_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.456259	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479327	COG0806	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10520068	31.638	8.06e-28	101	Essential	20200.88	4.6482	0.785	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ribosome_maturation_factor_RimM_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.345827	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479328	COG0336	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10460398	39.545	3.27e-50	164	Essential	28008.33	6.2731	0.488	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA_(guanosine(37)-N1)-methyltransferase_TrmD_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.291261	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479329	COG1368	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	3	0	3	0	5	0	DEG10380103	25.581	1.21e-07	54.3	Essential	72892.42	6.6523	0.321	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	LTA_synthase_family_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.516619	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_110479330	COG0605	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270675	38.389	7.85e-37	127	Essential	23547.61	6.1464	0.525	< 8	< 50 kDa	VFG009702(gb|WP_003872294)	36.792	2.83e-35	123	Probable Virulence Factor	VFG009702	VFC0282	Stress survival	NP_989542.2	43.415	1.14e-53	172	Gallus gallus	Host Homologue	superoxide_dismutase_[Mn]_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.58912	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479331	COG0281	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10050446	75.794	0	1163	Essential	81752.92	5.8417	0.475	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_989634.2	28.488	8.85e-22	102	Gallus gallus	Host Homologue	NADP-dependent_malic_enzyme_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.301352	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479332	COG1187	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10390153	28.326	5.52e-25	101	Essential	26020.57	6.6061	0.523	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	16S_rRNA_pseudouridine(516)_synthase_RsuA_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.384295	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479333	COG2704	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	5	0	6	0	10	0	DEG10500023	38.158	6.58e-97	298	Essential	46252.37	8.6355	0.264	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	anaerobic_C4-dicarboxylate_transporter_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.489839	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_110479334	COG0778	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10050456	42.009	2.44e-61	190	Essential	25876.63	5.6775	0.634	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	NAD(P)H-dependent_oxidoreductase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.23954	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479335	COG1502	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10290224	46.939	1.25e-142	414	Essential	52463.99	9.2848	0.327	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	CDP-diacylglycerol--serine_O-phosphatidyltransferase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.321187	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479336	COG0566	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10110147	42.449	1.94e-63	204	Essential	38510.17	10.227	0.267	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	TrmH_family_RNA_methyltransferase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.373303	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479337	COG3719	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	28089.67	7.9806	0.176	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ribonuclease_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	OTHER	0.690114	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_110479338	COG0126	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10060241	37.871	5.6e-82	256	Essential	41398.56	4.7982	0.522	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_046795871.1	38.875	6.42e-73	234	Gallus gallus	Host Homologue	phosphoglycerate_kinase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.334183	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479339	COG3892	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	70327.26	6.0694	0.538	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	5-dehydro-2-deoxygluconokinase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.349427	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_110479342	COG0223	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10060300	25.472	1.84e-24	100	Essential	34795.05	7.4401	0.283	< 8	< 50 kDa	VFG021856(gb|WP_029104465)	31.915	1.83e-32	122	Probable Virulence Factor	VFG021856	VFC0272	Nutritional/Metabolic factor	XP_015143266.2	29.845	1.36e-24	105	Gallus gallus	Host Homologue	methionyl-tRNA_formyltransferase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.714196	Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_110479343	COG0144	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10561082	50.685	7.39e-144	417	Essential	52115.39	8.8105	0.371	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_046794212.1	30.66	3.12e-22	100	Gallus gallus	Host Homologue	16S_rRNA_(cytosine(967)-C(5))-methyltransferase_RsmB_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.324037	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
