ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_046097988	COG2995	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	5	0	4	0	8	0	-	-	-	-	Non Essential	48145.38	8.6525	0.331	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	paraquat-inducible_protein_A_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.359857	Non-Adhesin	NON-ANTIGEN
WP_046097990	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	24793.05	5.267	0.183	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hemagglutinin_repeat-containing_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Extracellular	Exposed	OTHER	0.85451	Adhesin	ANTIGEN
WP_046097991	COG1846	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10580307	28.319	1.22e-10	55.8	Essential	19379.56	9.4461	0.365	> 8	< 50 kDa	VFG001713(gb|NP_755457)	31.818	9.95e-23	86.7	Probable Virulence Factor	VFG001713	VFC0001	Adherence	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_repressor_MprA_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.300522	Non-Adhesin	NON-ANTIGEN
WP_046097992	COG2814	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	8	0	7	0	14	0	DEG10570246	28.846	4.57e-24	104	Essential	55405.34	6.4829	0.313	< 8	50-100 kDa	VFG045330(gb|YP_095353)	25.17	2.68e-09	55.8	Probable Virulence Factor	VFG045330	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	DHA2_family_efflux_MFS_transporter_permease_subunit_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.434209	Non-Adhesin	NON-ANTIGEN
WP_046097993	COG0566	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10270623	39.171	5.27e-38	134	Essential	26720.77	6.2495	0.476	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015151639.1	30.712	3.52e-21	91.7	Gallus gallus	Host Homologue	23S_rRNA_(guanosine(2251)-2'-O)-methyltransferase_RlmB_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.35184	Non-Adhesin	NON-ANTIGEN
WP_046097994	COG0557	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10110224	64.768	0	1036	Essential	91220.33	9.4876	0.297	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025009193.1	30.841	1.11e-31	134	Gallus gallus	Host Homologue	ribonuclease_R_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.236571	Non-Adhesin	NON-ANTIGEN
WP_046097995	COG1160	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10140023	30.947	1.2e-72	236	Essential	56678.37	6.3851	0.463	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_989570.2	32	6.92e-07	53.1	Gallus gallus	Host Homologue	ribosome_biogenesis_GTPase_Der_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.309627	Non-Adhesin	NON-ANTIGEN
WP_046097996	COG1159	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10310082	33.677	2.79e-42	147	Essential	35127.43	7.9753	0.437	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_989570.2	30.882	2.22e-10	62.4	Gallus gallus	Host Homologue	GTPase_Era_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.246604	Non-Adhesin	NON-ANTIGEN
WP_046097997	COG0481	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10550079	35.119	7.93e-23	101	Essential	66188.02	5.1622	0.524	< 8	50-100 kDa	VFG046465(gb|YP_169203.1)	25.735	7.26e-13	67.4	Probable Virulence Factor	VFG046465	VFC0001	Adherence	XP_001233639.1	36.842	8.99e-22	101	Gallus gallus	Host Homologue	translation_elongation_factor_4_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.241757	Non-Adhesin	NON-ANTIGEN
WP_046097998	COG0692	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10060078	32.456	6.39e-29	108	Essential	25095.58	8.0401	0.241	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_989520.1	51.613	3.74e-75	230	Gallus gallus	Host Homologue	uracil-DNA_glycosylase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.657156	Non-Adhesin	NON-ANTIGEN
WP_046097999	COG0053	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	4	0	3	0	6	0	DEG10500313	32.526	5.61e-49	164	Essential	34489.3	6.4965	0.647	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	cation_diffusion_facilitator_family_transporter_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.434621	Non-Adhesin	NON-ANTIGEN
WP_046098000	COG0105	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10340412	41.176	1.56e-30	106	Essential	15794.06	6.1001	0.561	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_424474.1	42.029	1.91e-27	101	Gallus gallus	Host Homologue	nucleoside-diphosphate_kinase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.36898	Non-Adhesin	NON-ANTIGEN
WP_046098001	COG0260	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10060322	29.395	2.52e-31	124	Essential	47107.1	4.6094	0.494	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_417486.2	33.333	3.45e-35	137	Gallus gallus	Host Homologue	aminopeptidase_PepB_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.651328	Non-Adhesin	NON-ANTIGEN
WP_046098002	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	7145.55	7.9945	0.41	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.417842	Non-Adhesin	NON-ANTIGEN
WP_046098003	COG0385	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	TM	6	0	5	0	10	0	-	-	-	-	Non Essential	34403.57	9.5867	0.206	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_001233594.2	27.419	2.22e-09	59.3	Gallus gallus	Host Homologue	bile_acid:sodium_symporter_family_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.36372	Non-Adhesin	NON-ANTIGEN
WP_046098004	COG1087	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10200329	25.749	1.73e-25	103	Essential	36968	5.5659	0.337	< 8	< 50 kDa	VFG047149(gb|YP_170396.1)	27.523	1.84e-26	104	Probable Virulence Factor	VFG047149	VFC0258	Immune modulation	XP_416988.1	27.429	8.03e-24	101	Gallus gallus	Host Homologue	UDP-glucose_4-epimerase_GalE_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.649047	Non-Adhesin	NON-ANTIGEN
WP_046098005	COG2252	F	F	METABOLISM	Nucleotide_transport_and_metabolism	TM	7	0	7	0	13	0	DEG10560168	36.678	6.36e-49	172	Essential	44942.79	5.2364	0.248	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	NCS2_family_permease_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.528839	Non-Adhesin	NON-ANTIGEN
WP_046098006	COG0635	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10500167	26.908	1.45e-27	112	Essential	44119.8	5.5521	0.602	< 8	< 50 kDa	VFG000919(gb|NP_756176)	27.636	3.07e-31	120	Probable Virulence Factor	VFG000919	VFC0272	Nutritional/Metabolic factor	XP_015150997.1	41.152	7.55e-44	157	Gallus gallus	Host Homologue	radical_SAM_family_heme_chaperone_HemW_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.420426	Non-Adhesin	NON-ANTIGEN
WP_046098009	COG2855	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	5	0	5	0	9	0	DEG10500019	32.641	5.09e-51	172	Essential	36640.13	9.1202	0.298	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YeiH_family_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.484093	Non-Adhesin	NON-ANTIGEN
WP_046098010	COG0571	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10270525	39.56	2.57e-30	111	Essential	25846.6	9.3006	0.274	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001035555.1	25.67	4.75e-12	66.2	Gallus gallus	Host Homologue	ribonuclease_III_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.276602	Non-Adhesin	NON-ANTIGEN
WP_046098012	COG2814	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10520039	33.835	3.37e-65	214	Essential	47012.85	8.8193	0.276	> 8	< 50 kDa	VFG000367(gb|NP_405476)	26.298	1.14e-07	50.4	Probable Virulence Factor	VFG000367	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	AmpG_family_muropeptide_MFS_transporter_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.403474	Non-Adhesin	NON-ANTIGEN
WP_046098013	COG3108	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10290195	41.975	1.47e-37	127	Essential	21051.43	11.0783	0.423	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YcbK_family_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	TAT	0.473536	Non-Adhesin	NON-ANTIGEN
WP_046098014	COG2870	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10400474	39.073	3.96e-28	109	Essential	51689.05	5.0564	0.462	< 8	50-100 kDa	VFG002027(gb|NP_282297)	43.949	2.46e-115	344	Probable Virulence Factor	VFG002027	VFC0258	Immune modulation	XP_025005063.1	27.138	3.16e-06	50.1	Gallus gallus	Host Homologue	bifunctional_D-glycero-beta-D-manno-heptose-7-phosphate_kinase/D-glycero-beta-D-manno-heptose_1-phosphate_adenylyltransferase_HldE_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.373363	Non-Adhesin	NON-ANTIGEN
WP_046098015	COG0450	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	DEG10280407	33.523	1.42e-26	100	Essential	22233.26	5.2963	0.698	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_001234000.1	45.198	7.32e-52	168	Gallus gallus	Host Homologue	peroxiredoxin_C_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.358532	Non-Adhesin	NON-ANTIGEN
WP_046098016	COG0626	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10510188	26.608	7.75e-33	126	Essential	44012.68	7.0392	0.421	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_422542.2	29.144	4.36e-43	155	Gallus gallus	Host Homologue	cystathionine_beta-lyase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.335287	Non-Adhesin	NON-ANTIGEN
WP_046098017	COG0353	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10220282	41.837	2.11e-41	138	Essential	22061.19	5.0569	0.519	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	recombination_mediator_RecR_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.32521	Non-Adhesin	NON-ANTIGEN
WP_046098018	COG1314	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	1	0	2	0	2	0	DEG10030132	52.174	1.3e-31	107	Essential	11737.44	9.7382	0.0629999999999999	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	preprotein_translocase_subunit_SecG_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.666381	Non-Adhesin	ANTIGEN
WP_046098019	COG0582	LX	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	45958.08	9.6454	0.173	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	integrase_arm-type_DNA-binding_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.338439	Non-Adhesin	NON-ANTIGEN
WP_046098020	COG3378	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	68608.71	6.1045	0.451	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage/plasmid_primase,_P4_family_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.386114	Non-Adhesin	NON-ANTIGEN
WP_046098021	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15435.63	4.4996	0.603	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.464026	Non-Adhesin	NON-ANTIGEN
WP_046098022	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8433.9	10.7727	0.661	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.399252	Non-Adhesin	ANTIGEN
WP_046098024	COG3676	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	25623.78	10.3191	0.502	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	IS1595_family_transposase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.323844	Non-Adhesin	NON-ANTIGEN
WP_046098025	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8834.98	5.0235	0.92	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.325018	Non-Adhesin	NON-ANTIGEN
WP_046098026	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19656.69	9.8797	0.15	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ash_family_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.527393	Non-Adhesin	ANTIGEN
WP_046098027	COG3311	KX	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8706.92	8.5394	0.072	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	AlpA_family_phage_regulatory_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.58841	Non-Adhesin	NON-ANTIGEN
WP_046098028	-	-	-	-	-	TM	2	0	2	0	3	0	-	-	-	-	Non Essential	25077.37	5.043	0.365	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.546732	Non-Adhesin	NON-ANTIGEN
WP_046098029	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	18200.45	11.5872	0.969	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	HK97_gp10_family_phage_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.411069	Non-Adhesin	NON-ANTIGEN
WP_046098030	COG4626	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	63534.09	6.4442	0.466	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	terminase_large_subunit_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.38817	Non-Adhesin	NON-ANTIGEN
WP_046098031	COG1403	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13808.89	10.2836	0.632	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_HNH_endonuclease_[Avibacterium]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.365846	Non-Adhesin	ANTIGEN
WP_046098032	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12456.31	4.1846	0.977	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	head-tail_connector_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.327224	Non-Adhesin	NON-ANTIGEN
WP_046098033	COG5614	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13969.92	9.5136	0.235	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_head_closure_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.255572	Non-Adhesin	NON-ANTIGEN
WP_046098034	COG4695	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	45508.4	7.0433	0.263	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_portal_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.493611	Non-Adhesin	ANTIGEN
WP_046098036	COG4653	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	44085.61	5.5815	0.503	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_major_capsid_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	OTHER	0.717198	Adhesin	NON-ANTIGEN
WP_046098037	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14823.89	3.9796	0.977	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.324024	Non-Adhesin	NON-ANTIGEN
WP_046098038	COG0115	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410515	40.762	1.16e-69	221	Essential	37922.13	5.7265	0.335	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_024997745.1	34.627	2.08e-47	165	Gallus gallus	Host Homologue	branched-chain_amino_acid_aminotransferase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.487089	Non-Adhesin	NON-ANTIGEN
WP_046098039	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	6656.65	9.8398	0.19	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.843487	Adhesin	ANTIGEN
WP_046098040	COG0210	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10260092	68.638	0	1041	Essential	83210.38	6.193	0.542	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_helicase_II_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.334576	Non-Adhesin	NON-ANTIGEN
WP_046098041	COG0009	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050214	25.134	5.73e-09	53.1	Essential	23067.51	6.0962	0.3	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015153269.1	27.869	1.3e-09	57.4	Gallus gallus	Host Homologue	L-threonylcarbamoyladenylate_synthase_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.410813	Non-Adhesin	NON-ANTIGEN
WP_046098042	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10440113	45.455	3.61e-62	197	Essential	36701.29	6.612	0.495	< 8	< 50 kDa	VFG049114(gb|YP_002918199.1)	27.363	1.05e-11	61.6	Probable Virulence Factor	VFG049114	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	HTH-type_transcriptional_regulator_CysB_[Avibacterium_paragallinarum]	GCF_004212345.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.332099	Non-Adhesin	NON-ANTIGEN
