ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_130230169	COG1530	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050141	86.847	0	1038	Essential	106269.34	7.7662	0.315	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ribonuclease_E_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.348516	Non-Adhesin	NON-ANTIGEN
WP_130230171	COG0253	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10450282	33.803	1.4e-36	131	Essential	30137.54	6.0799	0.455	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	diaminopimelate_epimerase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.55095	Non-Adhesin	NON-ANTIGEN
WP_130230173	COG0542	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10110149	77.596	0	1372	Essential	96347.95	5.3675	0.607	< 8	50-100 kDa	VFG002480(gb|YP_111509)	41.994	2.1e-77	268	Probable Virulence Factor	VFG002480	VFC0086	Effector delivery system	XP_422270.1	25.191	6.87e-06	50.8	Gallus gallus	Host Homologue	ATP-dependent_chaperone_ClpB_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.351222	Non-Adhesin	NON-ANTIGEN
WP_130230175	-	-	-	-	-	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	15742.97	8.5205	0.337	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.469088	Non-Adhesin	NON-ANTIGEN
WP_130230177	COG1441	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400263	28.425	3.53e-07	50.4	Essential	37418.87	4.9532	0.6	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	o-succinylbenzoate_synthase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.296027	Non-Adhesin	NON-ANTIGEN
WP_130230179	COG0757	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10280511	46.457	5.88e-33	112	Essential	16968.35	7.2191	0.429	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_3-dehydroquinate_dehydratase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.420946	Non-Adhesin	NON-ANTIGEN
WP_130230181	COG0511	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10130222	43.333	3.86e-30	105	Essential	16423.95	4.3443	0.669	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	acetyl-CoA_carboxylase_biotin_carboxyl_carrier_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.223508	Non-Adhesin	NON-ANTIGEN
WP_130230183	COG4770	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10290086	38.312	3.45e-89	295	Essential	49165.5	6.4502	0.458	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025011460.1	31.041	1.57e-58	209	Gallus gallus	Host Homologue	acetyl-CoA_carboxylase_biotin_carboxylase_subunit_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.282784	Non-Adhesin	NON-ANTIGEN
WP_130230186	COG0613	AF	A	INFORMATION_STORAGE_AND_PROCESSING	RNA_processing_and_modification	GLOB	1	0	0	0	0	0	DEG10440130	37.295	2.12e-38	134	Essential	30880.25	7.2481	0.472	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	PHP_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.558288	Non-Adhesin	NON-ANTIGEN
WP_130230188	COG0722	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10540076	34.884	1.84e-58	192	Essential	39236.76	6.5005	0.402	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	3-deoxy-7-phosphoheptulonate_synthase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.331136	Non-Adhesin	NON-ANTIGEN
WP_130230190	COG3217	FV	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	30899.46	8.1016	0.205	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001269310.1	26.354	5.79e-19	85.9	Gallus gallus	Host Homologue	MOSC_N-terminal_beta_barrel_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.461813	Non-Adhesin	ANTIGEN
WP_130230192	COG0782	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10680208	39.706	3.23e-28	101	Essential	17521.83	4.3799	0.808	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	transcription_elongation_factor_GreA_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.291337	Non-Adhesin	NON-ANTIGEN
WP_130230194	COG1154	HI	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050524	83.468	0	1087	Essential	67687.82	6.3651	0.335	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001185549.1	25.652	5.25e-08	56.6	Gallus gallus	Host Homologue	1-deoxy-D-xylulose-5-phosphate_synthase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.278313	Non-Adhesin	NON-ANTIGEN
WP_130230196	COG0301	HJ	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10140285	27.147	2.26e-28	115	Essential	54375.91	7.3338	0.439	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA_4-thiouridine(8)_synthase_ThiI_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.245648	Non-Adhesin	NON-ANTIGEN
WP_130230198	COG0801	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10430097	60.638	1.72e-28	101	Essential	18035.8	4.9895	0.766	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.449088	Non-Adhesin	NON-ANTIGEN
WP_130230202	COG0189	EHJQ	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050552	63.88	7.73e-139	394	Essential	34382.69	7.3686	0.282	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_024998537.1	32.124	1.56e-19	89	Gallus gallus	Host Homologue	RimK_family_alpha-L-glutamate_ligase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.255096	Non-Adhesin	NON-ANTIGEN
WP_130230204	COG3150	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10180183	71.91	6.54e-97	277	Essential	20740.58	6.2214	0.412	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	alpha/beta_hydrolase_YcfP_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.49553	Non-Adhesin	NON-ANTIGEN
WP_130230206	COG0520	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10480168	31.356	1.37e-23	100	Essential	43914.15	6.4332	0.481	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026018.1	27.586	5.01e-28	115	Gallus gallus	Host Homologue	cysteine_desulfurase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.562852	Non-Adhesin	NON-ANTIGEN
WP_130230208	COG0232	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270421	30.197	1.96e-43	157	Essential	51729.3	7.8431	0.382	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	deoxyguanosinetriphosphate_triphosphohydrolase_family_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.239681	Non-Adhesin	NON-ANTIGEN
WP_130230210	COG1522	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10430188	45.299	3.89e-32	110	Essential	18120.28	7.8138	0.451	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	leucine-responsive_transcriptional_regulator_Lrp_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.241851	Non-Adhesin	NON-ANTIGEN
WP_130230212	COG1674	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	3	0	2	0	4	0	DEG10230298	42.944	8.4e-108	352	Essential	105280.47	4.5819	0.557	< 8	> 100 kDa	VFG022051(gb|NP_214798)	27.953	9.6e-10	59.7	Probable Virulence Factor	VFG022051	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_translocase_FtsK_4TM_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.40496	Non-Adhesin	NON-ANTIGEN
WP_130230214	COG2256	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10330085	27.426	9.98e-07	50.1	Essential	50458.35	6.2653	0.522	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_418979.2	43.736	3.09e-109	335	Gallus gallus	Host Homologue	replication-associated_recombination_protein_A_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.269443	Non-Adhesin	NON-ANTIGEN
WP_130230216	COG0172	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10590224	36.952	6.56e-73	234	Essential	48031.82	5.3686	0.623	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015155704.1	30.682	4.27e-45	164	Gallus gallus	Host Homologue	serine--tRNA_ligase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.286336	Non-Adhesin	NON-ANTIGEN
WP_130230218	COG0216	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10230217	31.761	1.42e-43	152	Essential	40647.58	4.6573	0.727	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_004938723.2	36.218	5.54e-54	184	Gallus gallus	Host Homologue	peptide_chain_release_factor_1_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.256544	Non-Adhesin	NON-ANTIGEN
WP_130230220	COG1949	A	A	INFORMATION_STORAGE_AND_PROCESSING	RNA_processing_and_modification	GLOB	1	0	0	0	0	0	DEG10270467	45.055	5.27e-47	152	Essential	21142.4	7.0524	0.529	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001265049.1	52.841	6.15e-62	192	Gallus gallus	Host Homologue	oligoribonuclease_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.293747	Non-Adhesin	NON-ANTIGEN
WP_130230222	COG1080	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10430260	25.893	5.44e-25	109	Essential	63719.13	4.4054	0.844	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phosphoenolpyruvate-protein_phosphotransferase_PtsI_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.319081	Non-Adhesin	NON-ANTIGEN
WP_130230224	COG2609	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10520405	54.283	0	1008	Essential	99789.04	5.7376	0.505	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_414333.2	31.443	5.88e-10	64.3	Gallus gallus	Host Homologue	pyruvate_dehydrogenase_(acetyl-transferring),_homodimeric_type_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.269777	Non-Adhesin	NON-ANTIGEN
WP_130230226	COG0508	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10270462	32.955	3.8e-23	101	Essential	66093.53	4.6317	0.466	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001012919.1	30.986	2.03e-22	102	Gallus gallus	Host Homologue	pyruvate_dehydrogenase_complex_dihydrolipoyllysine-residue_acetyltransferase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.284773	Non-Adhesin	ANTIGEN
WP_130230228	COG1249	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10250657	25.216	7.2e-29	118	Essential	50905.67	6.0006	0.518	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001025933.2	27.664	4.44e-29	120	Gallus gallus	Host Homologue	dihydrolipoyl_dehydrogenase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.341692	Non-Adhesin	NON-ANTIGEN
WP_130230230	COG1136	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	3	0	2	0	4	0	DEG10420314	33.171	1.64e-23	100	Essential	70114.01	9.6542	0.141	> 8	50-100 kDa	VFG000344(gb|NP_438273)	32.174	3.46e-26	107	Probable Virulence Factor	VFG000344	VFC0272	Nutritional/Metabolic factor	XP_015139257.1	26.066	1.3e-06	53.1	Gallus gallus	Host Homologue	MacB_family_efflux_pump_subunit_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.539189	Non-Adhesin	NON-ANTIGEN
WP_130230232	COG0845	MV	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10260004	26.727	3.01e-08	54.7	Essential	42576.17	6.5134	0.366	< 8	< 50 kDa	VFG049133(gb|YP_002918166.1)	27.795	7.09e-13	66.6	Probable Virulence Factor	VFG049133	VFC0325	Antimicrobial activity/Competitive advantage	-	-	-	-	Gallus gallus	Non Host Homologue	efflux_RND_transporter_periplasmic_adaptor_subunit_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.461328	Non-Adhesin	NON-ANTIGEN
WP_130230234	COG0008	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10650063	32.836	1.48e-06	50.1	Essential	63914.24	5.4317	0.61	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015139137.1	33.397	4.7e-76	263	Gallus gallus	Host Homologue	glutamine--tRNA_ligase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.280905	Non-Adhesin	NON-ANTIGEN
WP_130230236	COG0389	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	40669.01	8.5611	0.349	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025000398.1	34.553	8.08e-24	103	Gallus gallus	Host Homologue	DNA_polymerase_IV_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.362138	Non-Adhesin	NON-ANTIGEN
WP_130230238	COG0142	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10670063	30.909	1.41e-24	100	Essential	32214.81	5.3146	0.776	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025002946.1	31.492	9.2e-12	65.1	Gallus gallus	Host Homologue	(2E,6E)-farnesyl_diphosphate_synthase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.462544	Non-Adhesin	NON-ANTIGEN
WP_130230242	COG1538	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10560353	25.122	6.29e-26	108	Essential	50834.01	9.5246	0.091	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	TolC_family_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	LIPO	0.601499	Non-Adhesin	ANTIGEN
WP_130230244	COG0159	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10430351	33.878	5.11e-34	123	Essential	28547.57	4.6495	0.53	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tryptophan_synthase_subunit_alpha_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.642722	Non-Adhesin	NON-ANTIGEN
WP_130230246	COG0133	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10440125	55.041	8.73e-143	410	Essential	43381.81	6.0912	0.496	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tryptophan_synthase_subunit_beta_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.314579	Non-Adhesin	NON-ANTIGEN
WP_130230248	COG0134	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10130101	33.796	7.72e-26	104	Essential	52025.26	5.4425	0.503	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_indole-3-glycerol-phosphate_synthase_TrpC/phosphoribosylanthranilate_isomerase_TrpF_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.371696	Non-Adhesin	NON-ANTIGEN
WP_130230251	COG0547	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10590142	36.455	8.17e-47	162	Essential	35686.82	6.4264	0.453	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	anthranilate_phosphoribosyltransferase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.527293	Non-Adhesin	NON-ANTIGEN
WP_130230253	COG1942	Q	Q	METABOLISM	Secondary_metabolites_biosynthesis,_transport_and_catabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14830.23	6.4788	0.628	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	tautomerase_family_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.355807	Non-Adhesin	NON-ANTIGEN
WP_130230255	COG0114	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10300111	42.826	1.54e-118	354	Essential	50551.84	6.389	0.448	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001006382.1	62.391	0	599	Gallus gallus	Host Homologue	class_II_fumarate_hydratase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.431089	Non-Adhesin	NON-ANTIGEN
WP_130230257	COG2927	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10560336	52.113	1.21e-51	160	Essential	17027.3	5.0025	0.663	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_polymerase_III_subunit_chi_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.454525	Non-Adhesin	NON-ANTIGEN
WP_130230259	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	29221.53	10.283	0.253	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_restriction_endonuclease_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.521853	Non-Adhesin	NON-ANTIGEN
WP_130230261	COG0525	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10330151	25.654	1.42e-21	100	Essential	109284.52	5.1211	0.663	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025011559.1	45.752	2.39e-33	127	Gallus gallus	Host Homologue	valine--tRNA_ligase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.27228	Non-Adhesin	NON-ANTIGEN
WP_130230263	COG0558	I	I	METABOLISM	Lipid_transport_and_metabolism	TM	4	0	3	0	6	0	DEG10420316	38.636	2.6e-28	103	Essential	20733.82	9.2759	0.479	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	CDP-diacylglycerol--glycerol-3-phosphate_3-phosphatidyltransferase_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.461571	Non-Adhesin	NON-ANTIGEN
WP_130230265	COG1765	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14883.92	5.9035	0.62	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	OsmC_family_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.366621	Non-Adhesin	NON-ANTIGEN
WP_130230269	COG4099	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10230188	31.138	5.43e-16	75.9	Essential	35633.38	7.0618	0.293	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	alpha/beta_hydrolase-fold_protein_[Avibacterium_paragallinarum]	GCF_004212375.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.660226	Non-Adhesin	NON-ANTIGEN
