ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult	Host_Homologue_Result_All	Type_of_Protein2
WP_330933761	COG0814	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	6	0	6	0	11	0	DEG10520230	31.49	7.59e-61	202	Essential	45957.68	9.096	0.206	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	serine/threonine_transporter_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.455971	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933762	COG0158	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10310109	31.655	1.08e-31	119	Essential	36554.52	6.5012	0.24	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_425039.1	42.769	3.88e-83	256	Gallus gallus	Host Homologue	class_1_fructose-bisphosphatase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.463574	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_330933763	COG0773	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10230206	25.25	2.41e-25	107	Essential	50250.55	6.124	0.482	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate_ligase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.427454	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933764	COG3099	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050530	82.243	4.65e-63	186	Essential	12522.96	3.7484	0.626	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	HI1450_family_dsDNA-mimic_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.250394	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933765	COG0563	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680092	34.239	2.16e-30	110	Essential	23487.93	5.3964	0.582	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015134822.1	30.986	1.26e-30	114	Gallus gallus	Host Homologue	adenylate_kinase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.467117	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_330933766	COG0320	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270399	44.876	4.52e-83	253	Essential	36216.82	7.6783	0.276	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_423226.6	47.183	1.39e-85	263	Gallus gallus	Host Homologue	lipoyl_synthase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.288751	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_330933767	COG0321	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400610	33.514	3.64e-31	113	Essential	24293.77	6.2193	0.472	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015136505.2	36.364	1.25e-11	63.5	Gallus gallus	Host Homologue	lipoyl(octanoyl)_transferase_LipB_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.500885	Non-Adhesin	ANTIGEN	Host Homologue	Secreted
WP_330933768	COG0797	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10440100	53.125	7.12e-29	108	Essential	31877.29	11.082	0.872	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	septal_ring_lytic_transglycosylase_RlpA_family_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.61796	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_330933769	COG0768	DM	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	1	0	1	0	1	0	DEG10050014	77.245	0	1058	Essential	73173.47	9.5091	0.16	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	penicillin-binding_protein_2_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.328498	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_330933770	COG0513	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10060345	28.61	3.24e-41	150	Essential	46738.35	6.237	0.545	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_046758422.1	28.881	1.7e-22	100	Gallus gallus	Host Homologue	ATP-dependent_RNA_helicase_RhlB_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.382727	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_330933771	COG0526	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	1	0	1	0	1	0	DEG10410056	35.758	7.08e-25	95.5	Essential	22405.07	7.2892	0.304	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DsbE_family_thiol:disulfide_interchange_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.441662	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_330933772	COG3088	CO	C	METABOLISM	Energy_production_and_conversion	SP+TM	1	0	1	0	1	1	DEG10050397	40.714	3.51e-28	101	Essential	17718.59	9.0853	0.225	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	heme_lyase_NrfEFG_subunit_NrfF_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.419303	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_330933773	COG4235	CO	C	METABOLISM	Energy_production_and_conversion	TM	1	0	2	0	2	0	-	-	-	-	Non Essential	32882.46	6.5007	0.432	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	c-type_cytochrome_biogenesis_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.649479	Non-Adhesin	ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933774	COG2081	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10070037	30.556	7.97e-50	172	Essential	44793.95	6.0794	0.398	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	NAD(P)/FAD-dependent_oxidoreductase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.641734	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933775	COG0596	HR	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050090	70.312	5.12e-135	380	Essential	29564.83	6.7787	0.453	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_046758383.1	38.117	5.06e-33	126	Gallus gallus	Host Homologue	alpha/beta_fold_hydrolase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.584362	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_330933776	COG3057	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10290219	38.947	2.26e-29	107	Essential	23632.8	5.4302	0.469	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	replication_initiation_negative_regulator_SeqA_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.433591	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933777	COG0318	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400264	31.293	5.23e-23	100	Essential	52837.44	6.0486	0.437	< 8	50-100 kDa	VFG030408(gb|WP_015355418)	25.442	1.07e-22	100	Probable Virulence Factor	VFG030408	VFC0258	Immune modulation	XP_040509468.1	38.889	3.5e-06	51.2	Gallus gallus	Host Homologue	o-succinylbenzoate--CoA_ligase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.497714	Non-Adhesin	ANTIGEN	Host Homologue	Secreted
WP_330933778	COG3264	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP+TM	6	0	6	0	11	1	DEG10350118	34.742	9.72e-27	117	Essential	125361.76	5.4869	0.503	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	mechanosensitive_channel_MscK_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.296558	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933779	COG0082	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10540171	35.792	1.46e-42	151	Essential	38984.23	6.6937	0.275	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	chorismate_synthase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.456328	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933780	COG3770	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	31415.1	9.7898	0.1	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	penicillin-insensitive_murein_endopeptidase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.602313	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933781	COG1560	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10670023	27.869	2.61e-30	116	Essential	37037.14	9.8718	0.267	> 8	< 50 kDa	VFG037763(gb|YP_001083488)	30.357	8.29e-32	119	Probable Virulence Factor	VFG037763	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	lauroyl-Kdo(2)-lipid_IV(A)_myristoyltransferase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.283585	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933783	COG2814	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10110128	43.878	1.5e-110	329	Essential	43715.39	9.8619	0.149	> 8	< 50 kDa	VFG047349(gb|WP_003041328)	25.201	1.11e-25	107	Probable Virulence Factor	VFG047349	VFC0272	Nutritional/Metabolic factor	XP_040555260.1	28.889	2.31e-07	54.3	Gallus gallus	Host Homologue	Bcr/CflA_family_multidrug_efflux_MFS_transporter_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.407958	Non-Adhesin	NON-ANTIGEN	Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933784	COG3077	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10636.24	7.0088	0.389	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_RelB/DinJ_family_antitoxin_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.642875	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933785	COG1686	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10410383	34.615	6.97e-35	134	Essential	43877.19	9.1228	0.236	> 8	< 50 kDa	VFG038258(gb|WP_012297409)	27.273	1.09e-16	80.5	Probable Virulence Factor	VFG038258	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	serine_hydrolase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.687963	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933786	COG1138	CO	C	METABOLISM	Energy_production_and_conversion	TM	8	0	8	0	15	0	DEG10410236	41.041	4.96e-149	446	Essential	71857.8	9.083	0.254	> 8	50-100 kDa	VFG010885(gb|WP_011945971)	43.606	1.82e-163	483	Probable Virulence Factor	VFG010885	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	heme_lyase_NrfEFG_subunit_NrfE_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.42982	Non-Adhesin	ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933787	-	-	-	-	-	TM	5	0	5	0	9	0	DEG10050587	67.382	1.81e-117	334	Essential	27820.67	9.9551	0.436	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YwiC-like_family_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.452063	Non-Adhesin	ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933788	COG3021	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	TM	1	0	1	0	1	0	DEG10110023	35.897	1.47e-44	151	Essential	33824.68	8.8352	0.188	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	endonuclease/exonuclease/phosphatase_family_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.586122	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_330933789	COG0025	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	7	0	7	0	13	0	-	-	-	-	Non Essential	48702.2	7.7352	0.364	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001384784.1	26.48	1.3e-23	105	Gallus gallus	Host Homologue	sodium:proton_antiporter_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.448301	Non-Adhesin	NON-ANTIGEN	Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933790	COG0260	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680288	35.849	1.08e-52	183	Essential	53359.74	4.9091	0.418	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_417486.2	28.726	9.2e-32	129	Gallus gallus	Host Homologue	leucyl_aminopeptidase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.530134	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_330933791	COG0795	MN	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	4	0	3	0	6	0	DEG10550458	28.617	7.42e-28	111	Essential	39937.23	9.8065	0.214	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	LPS_export_ABC_transporter_permease_LptF_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.546754	Non-Adhesin	ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933792	COG0795	MN	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	4	0	3	0	6	0	DEG10240065	25.201	1.28e-37	138	Essential	39637.67	10.0084	0.188	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	LPS_export_ABC_transporter_permease_LptG_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.62542	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933793	COG3264	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	2	0	2	0	3	0	DEG10270442	29.907	4.52e-08	53.5	Essential	34315.89	6.2683	0.403	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	mechanosensitive_ion_channel_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.481095	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933794	-	-	-	-	-	SP+TM	1	0	1	0	1	1	-	-	-	-	Non Essential	6686.02	4.8537	0.72	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.380384	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_330933796	COG2153	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10180358	40	3.33e-34	116	Essential	16631.93	5.1317	0.913	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	GNAT_family_N-acetyltransferase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.534418	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933797	COG0114	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10300111	43.043	2.8e-120	359	Essential	50574.92	6.5633	0.399	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001383575.1	62.269	0	561	Gallus gallus	Host Homologue	class_II_fumarate_hydratase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.41592	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_330933798	COG0277	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	63502.16	6.5725	0.544	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	D-lactate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.378552	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933799	-	-	-	-	-	TM	4	0	3	0	6	0	DEG10050299	36.402	1.34e-46	154	Essential	27138.43	10.3145	0.117	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.318762	Non-Adhesin	ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933800	COG2917	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	4	0	3	0	6	0	DEG10530414	33.526	1.21e-34	119	Essential	20637.93	9.6471	0.415	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	septation_protein_A_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.483006	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_330933801	COG1049	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10310107	60	0	1040	Essential	94814.07	4.799	0.5	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026625.2	25.628	4.57e-06	52.4	Gallus gallus	Host Homologue	bifunctional_aconitate_hydratase_2/2-methylisocitrate_dehydratase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.276639	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_330933802	COG1840	GH	G	METABOLISM	Carbohydrate_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10470478	32.727	2.29e-28	112	Essential	39747.49	7.704	0.313	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ABC_transporter_substrate-binding_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.747354	Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933803	COG2821	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10520345	30.483	1.14e-27	111	Essential	40806.67	10.0177	0.088	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	murein_transglycosylase_A_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	LIPO	0.520858	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Lipoprotein
WP_330933804	COG1179	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10230223	33.865	7.03e-31	114	Essential	28019.35	8.5796	0.228	> 8	< 50 kDa	VFG044378(gb|AAL65285)	32.727	1.24e-13	69.7	Probable Virulence Factor	VFG044378	VFC0272	Nutritional/Metabolic factor	XP_015148736.1	33.333	8.64e-09	57	Gallus gallus	Host Homologue	tRNA_cyclic_N6-threonylcarbamoyladenosine(37)_synthase_TcdA_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.449437	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_330933805	COG4531	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10470180	26.644	3.99e-24	100	Essential	39035.61	6.5836	0.704	< 8	< 50 kDa	VFG037082(gb|WP_002225548)	25.168	1.67e-09	58.2	Probable Virulence Factor	VFG037082	VFC0282	Stress survival	-	-	-	-	Gallus gallus	Non Host Homologue	zinc_ABC_transporter_substrate-binding_protein_ZnuA_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.679764	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_330933806	COG0116	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10020158	27.39	3.26e-46	168	Essential	81032.02	8.0607	0.375	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_23S_rRNA_(guanine(2069)-N(7))-methyltransferase_RlmK/23S_rRNA_(guanine(2445)-N(2))-methyltransferase_RlmL_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.330238	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
