ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_017806615	COG0103	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10250672	50	4.07e-28	100	Essential	14726.96	11.4944	0.736	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_416113.1	33.582	2.66e-08	50.4	Gallus gallus	Host Homologue	MULTISPECIES:_30S_ribosomal_protein_S9_[Pasteurellaceae]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.230503	Non-Adhesin	NON-ANTIGEN
WP_017806616	COG0102	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680306	42.308	7.28e-39	127	Essential	15977.61	10.3174	0.625	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025002902.1	37.931	6.71e-25	94.7	Gallus gallus	Host Homologue	MULTISPECIES:_50S_ribosomal_protein_L13_[Avibacterium]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.49846	Non-Adhesin	NON-ANTIGEN
WP_017806618	COG3098	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050522	60.784	3.85e-37	120	Essential	12825.8	4.2156	0.975	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YqcC_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.283769	Non-Adhesin	NON-ANTIGEN
WP_017806619	COG5595	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	29550.12	4.5164	0.62	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Zn-ribbon-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.654371	Non-Adhesin	ANTIGEN
WP_017806620	COG3309	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9554.6	4.9438	0.566	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.639244	Non-Adhesin	NON-ANTIGEN
WP_017806621	COG0253	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10500239	29.091	2.14e-25	100	Essential	30105.48	6.0799	0.455	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	diaminopimelate_epimerase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.554209	Non-Adhesin	NON-ANTIGEN
WP_017806622	COG0542	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10110149	77.83	0	1379	Essential	96324.83	5.3122	0.615	< 8	50-100 kDa	VFG002480(gb|YP_111509)	41.994	2.71e-77	268	Probable Virulence Factor	XP_422270.1	25.191	6.63e-06	50.8	Gallus gallus	Host Homologue	ATP-dependent_chaperone_ClpB_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.353746	Non-Adhesin	NON-ANTIGEN
WP_017806623	-	-	-	-	-	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	15728.94	8.5205	0.337	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.473498	Non-Adhesin	NON-ANTIGEN
WP_017806624	COG1441	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400263	27.74	4.27e-07	50.1	Essential	37577.13	5.055	0.601	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	o-succinylbenzoate_synthase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.286137	Non-Adhesin	NON-ANTIGEN
WP_017806625	COG0757	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10280511	46.457	1.23e-33	114	Essential	17014.36	7.2332	0.429	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_3-dehydroquinate_dehydratase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.422508	Non-Adhesin	NON-ANTIGEN
WP_017806626	COG0511	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10130222	43.333	2.22e-30	106	Essential	16353.82	4.3443	0.669	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	acetyl-CoA_carboxylase_biotin_carboxyl_carrier_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.239136	Non-Adhesin	NON-ANTIGEN
WP_017806627	COG4770	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10290086	38.528	4.85e-91	301	Essential	49144.38	6.557	0.423	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025011460.1	31.238	4.6e-60	213	Gallus gallus	Host Homologue	acetyl-CoA_carboxylase_biotin_carboxylase_subunit_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.27606	Non-Adhesin	NON-ANTIGEN
WP_017806628	COG3924	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	2	0	1	0	2	0	DEG10600460	46.835	4.36e-25	88.6	Essential	9649.46	8.2375	0.371	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF997_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.348561	Non-Adhesin	NON-ANTIGEN
WP_017806629	COG4145	H	H	METABOLISM	Coenzyme_transport_and_metabolism	TM	7	0	7	0	13	0	DEG10520428	26.847	1.8e-26	111	Essential	51362.27	9.4954	0.222	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	sodium/pantothenate_symporter_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.461259	Non-Adhesin	NON-ANTIGEN
WP_017806630	COG2264	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10550710	31.452	1.35e-07	50.8	Essential	32276.49	4.1141	0.827	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	50S_ribosomal_protein_L11_methyltransferase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.321443	Non-Adhesin	NON-ANTIGEN
WP_017806634	COG1629	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	BETA	0	12	11	22	0	1	DEG10550218	35.357	1.61e-42	168	Essential	113634.37	7.6241	0.222	< 8	> 100 kDa	VFG013064(gb|YP_405019)	27.16	6.03e-07	50.4	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	TonB-dependent_receptor_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.417811	Non-Adhesin	ANTIGEN
WP_017806635	COG0042	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10020009	25.796	4.09e-23	97.1	Essential	37113.45	7.7244	0.386	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015131276.1	31.754	6e-25	103	Gallus gallus	Host Homologue	tRNA_dihydrouridine_synthase_DusB_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.354014	Non-Adhesin	NON-ANTIGEN
WP_017806636	COG2901	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10180487	81.633	1.54e-54	164	Essential	11232.99	9.8336	0.197	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA-binding_transcriptional_regulator_Fis_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.478131	Non-Adhesin	NON-ANTIGEN
WP_017806637	COG0538	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10550277	27.25	1.33e-24	103	Essential	45897.87	6.4024	0.291	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026558.1	26.463	1.31e-26	111	Gallus gallus	Host Homologue	NADP-dependent_isocitrate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.39292	Non-Adhesin	NON-ANTIGEN
WP_017806638	COG1187	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050444	28.866	1.05e-15	72.8	Essential	27263.57	10.453	0.276	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	pseudouridine_synthase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.246557	Non-Adhesin	NON-ANTIGEN
WP_017806639	COG1051	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10600304	42	3.33e-39	129	Essential	17617.1	4.7301	0.786	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	NUDIX_hydrolase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.416977	Non-Adhesin	NON-ANTIGEN
WP_017806640	COG3477	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	22690.3	6.4854	0.545	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1440_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.321165	Non-Adhesin	NON-ANTIGEN
WP_017806641	COG0176	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10290310	67.823	2.54e-155	436	Essential	35087.07	4.7538	0.7	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026348.1	60.252	6.49e-133	382	Gallus gallus	Host Homologue	transaldolase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.405219	Non-Adhesin	NON-ANTIGEN
WP_017806642	COG2818	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10050212	78.142	1.81e-109	310	Essential	21320.57	7.702	0.543	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA-3-methyladenine_glycosylase_I_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.450964	Non-Adhesin	NON-ANTIGEN
WP_017806643	COG1452	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	BETA	0	14	13	26	0	1	DEG10050247	65.894	0	1104	Essential	90256.21	6.9054	0.223	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LPS_assembly_protein_LptD_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.470932	Non-Adhesin	ANTIGEN
WP_017806645	COG3568	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	29392.5	6.8741	0.16	< 8	< 50 kDa	VFG043733(gb|CAD48850)	51.373	7.12e-83	247	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	cytolethal_distending_toxin_subunit_B_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.429646	Non-Adhesin	ANTIGEN
WP_017806646	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	21238.58	6.341	0.239	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.489363	Non-Adhesin	NON-ANTIGEN
WP_017806647	COG1522	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	17293.13	7.3811	0.537	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_regulator_AsnC_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.367425	Non-Adhesin	NON-ANTIGEN
WP_017806648	COG2502	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050178	79.394	0	541	Essential	37512.52	5.2836	0.651	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	aspartate--ammonia_ligase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.303603	Non-Adhesin	NON-ANTIGEN
WP_017806650	COG4851	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	17127.04	9.9646	0.204	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.578896	Non-Adhesin	NON-ANTIGEN
WP_017806652	COG1171	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10530139	37.294	3.19e-52	179	Essential	56803.92	6.0338	0.5	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_004946599.1	34.711	1.17e-22	101	Gallus gallus	Host Homologue	threonine_ammonia-lyase,_biosynthetic_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.285062	Non-Adhesin	NON-ANTIGEN
WP_017806653	COG4291	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	3	0	3	0	5	0	-	-	-	-	Non Essential	25689.47	9.7666	0.296	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1345_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.470405	Non-Adhesin	NON-ANTIGEN
WP_017806654	COG0129	EG	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10550297	28.804	1.75e-52	189	Essential	65613.79	5.4012	0.373	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	dihydroxy-acid_dehydratase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.343929	Non-Adhesin	NON-ANTIGEN
WP_017806655	COG3978	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8578.97	7.4041	0.706	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	acetolactate_synthase_2_small_subunit_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.326585	Non-Adhesin	NON-ANTIGEN
WP_017806656	COG0028	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270028	28.597	5.72e-42	158	Essential	59430.23	5.1982	0.559	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_025001537.1	28.6	4.88e-42	160	Gallus gallus	Host Homologue	acetolactate_synthase_2_catalytic_subunit_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.413334	Non-Adhesin	NON-ANTIGEN
WP_017806658	COG0561	HR	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680202	25.087	1.29e-09	57	Essential	30177.36	5.7635	0.583	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Cof-type_HAD-IIB_family_hydrolase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.544514	Non-Adhesin	NON-ANTIGEN
WP_017806659	COG0239	DP	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	3	0	2	0	4	0	DEG10290215	38.793	1.69e-14	64.3	Essential	13810.28	6.9715	0.237	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	fluoride_efflux_transporter_CrcB_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.577469	Non-Adhesin	NON-ANTIGEN
WP_017806660	COG2267	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050205	63.871	3.2e-153	431	Essential	38183.35	9.3311	0.259	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	alpha/beta_hydrolase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.313368	Non-Adhesin	NON-ANTIGEN
WP_017806661	COG1309	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10050183	80.296	3.54e-117	330	Essential	23383.76	7.4196	0.521	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HTH-type_transcriptional_repressor_FabR_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.343432	Non-Adhesin	NON-ANTIGEN
WP_017806662	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10400496	28.169	2.05e-26	105	Essential	33648.29	6.4954	0.51	< 8	< 50 kDa	VFG049114(gb|YP_002918199.1)	26.404	8.41e-10	55.8	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA-binding_transcriptional_regulator_OxyR_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.342147	Non-Adhesin	NON-ANTIGEN
WP_017806663	COG0678	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10520198	55.294	1.21e-62	193	Essential	26867.69	4.6687	0.497	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glutathione_peroxidase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.551418	Non-Adhesin	ANTIGEN
WP_017806664	COG2900	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050184	64.384	5.79e-26	89.7	Essential	8163.31	4.726	0.966	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	SlyX_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.531534	Non-Adhesin	ANTIGEN
WP_017806665	COG0545	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	DEG10030719	54.545	2.45e-40	135	Essential	25583.23	7.0233	0.426	< 8	< 50 kDa	VFG001864(gb|YP_094827)	34.728	5.29e-38	129	Probable Virulence Factor	NP_990178.2	35.227	1.57e-07	52.8	Gallus gallus	Host Homologue	FKBP-type_peptidyl-prolyl_cis-trans_isomerase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.634863	Non-Adhesin	NON-ANTIGEN
WP_017806667	COG1553	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10670048	50.794	2.53e-37	122	Essential	13901.78	7.2742000000000004	0.33	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	sulfurtransferase_complex_subunit_TusD_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.684104	Non-Adhesin	NON-ANTIGEN
WP_017806668	COG2923	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10670049	42.5	8.63e-32	108	Essential	13698.68	4.083	0.974	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	sulfurtransferase_complex_subunit_TusC_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.650756	Non-Adhesin	NON-ANTIGEN
WP_017806669	COG2168	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12405.15	6.3194	0.728	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.566216	Non-Adhesin	NON-ANTIGEN
WP_017806670	COG0834	ET	E	METABOLISM	Amino_acid_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10370142	26.522	2.22e-09	57.4	Essential	30937.19	5.4996	0.405	< 8	< 50 kDa	VFG001983(gb|NP_282073)	29.224	6.36e-24	94.7	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	cysteine_ABC_transporter_substrate-binding_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	LIPO	0.548462	Non-Adhesin	NON-ANTIGEN
WP_017806671	COG1126	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10490123	32.195	8.86e-26	100	Essential	28646.32	6.4943	0.502	< 8	< 50 kDa	VFG009579(gb|NP_215865)	32.34	3.48e-25	100	Probable Virulence Factor	XP_025004168.1	34.286	1.17e-23	100	Gallus gallus	Host Homologue	amino_acid_ABC_transporter_ATP-binding_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.426367	Non-Adhesin	NON-ANTIGEN
WP_017806672	COG0765	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10080217	51.759	2.2e-61	191	Essential	25121.02	9.7541	0.238	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	amino_acid_ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.384573	Non-Adhesin	NON-ANTIGEN
WP_017806673	COG0765	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10550154	37.267	3.08e-27	103	Essential	24202.9	8.6229	0.237	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	amino_acid_ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.415512	Non-Adhesin	NON-ANTIGEN
