ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
HBL79_RS06200	COG2067	I	I	METABOLISM	Lipid_transport_and_metabolism	BETA	0	8	7	14	0	1	DEG10110136	40.466	9.87e-108	325	Essential	48626.54	9.4369	0.148	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06200_outer_membrane_protein_transport_protein_1278721:1280079_reverse_MW:48626	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.550624	Non-Adhesin	ANTIGEN
HBL79_RS06210	COG2860	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	4	0	4	0	7	0	DEG10470500	32.093	3.31e-24	95.1	Essential	24554.42	8.4708	0.464	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06210_trimeric_intracellular_cation_channel_family_protein_1281499:1282170_forward_MW:24554	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.372287	Non-Adhesin	NON-ANTIGEN
HBL79_RS06215	COG0014	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10280229	39.73	2.35e-88	274	Essential	45471.23	5.8066	0.521	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025007764.1	35.109	9.1e-78	254	Gallus gallus	Host Homologue	proA_glutamate-5-semialdehyde_dehydrogenase_1282179:1283438_forward_MW:45471	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.409402	Non-Adhesin	NON-ANTIGEN
HBL79_RS06220	COG0527	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400260	31.117	4.75e-23	101	Essential	48351.45	5.1837	0.608	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	lysC_lysine-sensitive_aspartokinase_3_1283634:1284992_forward_MW:48351	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.455944	Non-Adhesin	NON-ANTIGEN
HBL79_RS06225	COG2897	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	51313.76	5.4823	0.348	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06225_rhodanese-like_domain-containing_protein_1285065:1286441_reverse_MW:51314	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.530758	Non-Adhesin	NON-ANTIGEN
HBL79_RS06230	COG2391	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	TM	5	0	5	0	9	0	DEG10180326	26.667	6.07e-10	59.3	Essential	36805.73	9.5152	0.094	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06230_YeeE/YedE_family_protein_1286470:1287486_reverse_MW:36806	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.816229	Adhesin	NON-ANTIGEN
HBL79_RS06235	COG0104	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10390181	47.113	1.06e-121	360	Essential	47054.99	5.1138	0.449	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046797901.1	43.673	9.35e-58	191	Gallus gallus	Host Homologue	purA_adenylosuccinate_synthase_1287804:1289102_forward_MW:47055	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.533696	Non-Adhesin	NON-ANTIGEN
HBL79_RS06240	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	28125.01	5.2373	0.661	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06240_carbohydrate-binding_family_9-like_protein_1289167:1289904_reverse_MW:28125	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.546708	Non-Adhesin	NON-ANTIGEN
HBL79_RS06245	-	-	-	-	-	TM	4	0	4	0	7	0	-	-	-	-	Non Essential	18685.7	10.5062	0.369	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06245_YgjV_family_protein_1289934:1290437_reverse_MW:18686	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.442944	Non-Adhesin	NON-ANTIGEN
HBL79_RS06250	COG3684	GP	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	35115.25	4.6498	0.729	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06250_tagatose_1,6-diphosphate_aldolase_1290819:1291769_reverse_MW:35115	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.389128	Non-Adhesin	NON-ANTIGEN
HBL79_RS06255	COG1820	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400117	34.983	3.68e-47	164	Essential	42692.88	5.9242	0.589	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001332924.1	30.952	1.06e-47	168	Gallus gallus	Host Homologue	nagA_N-acetylglucosamine-6-phosphate_deacetylase_1291803:1292963_reverse_MW:42693	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.431751	Non-Adhesin	NON-ANTIGEN
HBL79_RS06260	COG1349	KG	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10560683	30.04	8.38e-32	117	Essential	28122.99	5.412	0.353	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	agaR_transcriptional_repressor_AgaR_1292976:1293749_reverse_MW:28123	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.313488	Non-Adhesin	NON-ANTIGEN
HBL79_RS06265	COG2801	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10030738	35.583	3.59e-26	101	Essential	23909.59	9.86	0.321	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06265_carbohydrate-binding_protein_1293984:1294602_reverse_MW:23909	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.352232	Non-Adhesin	NON-ANTIGEN
HBL79_RS06270	COG3119	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10560818	26.846	1.11e-07	53.9	Essential	60119.96	6.9355	0.235	< 8	50-100 kDa	VFG001444(gb|AAG10151)	27.739	1.28e-23	103	Probable Virulence Factor	XP_040559377.1	32.547	5.23e-22	100	Gallus gallus	Host Homologue	HBL79_RS06270_sulfatase-like_hydrolase/transferase_1295955:1297577_reverse_MW:60120	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.502855	Non-Adhesin	NON-ANTIGEN
HBL79_RS06275	COG0641	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10560522	45.736	6.06e-125	365	Essential	46091.65	7.8977	0.318	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06275_anaerobic_sulfatase_maturase_1297595:1298791_reverse_MW:46092	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.709217	Adhesin	NON-ANTIGEN
HBL79_RS06280	COG0698	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	23333.62	5.2849	0.433	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06280_RpiB/LacA/LacB_family_sugar-phosphate_isomerase_1298915:1299553_reverse_MW:23333	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.579995	Non-Adhesin	NON-ANTIGEN
HBL79_RS06285	COG4225	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10230285	29.15	1.99e-17	82.4	Essential	40453.55	4.6857	0.762	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06285_glycoside_hydrolase_family_88_protein_1299589:1300635_reverse_MW:40453	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.364179	Non-Adhesin	NON-ANTIGEN
HBL79_RS06290	COG2893	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10530295	33.645	2.75e-10	54.7	Essential	15486.44	3.7808	0.924	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	agaF_PTS_galactosamine/N-acetylgalactosamine_transporter_subunit_IIA_1300653:1301087_reverse_MW:15486	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.352149	Non-Adhesin	NON-ANTIGEN
HBL79_RS06295	COG3716	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	2	0	1	0	2	0	DEG10580232	39.31	4.9e-32	115	Essential	19366.59	7.8734	0.247	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06295_PTS_system_mannose/fructose/sorbose_family_transporter_subunit_IID_1301508:1302036_reverse_MW:19366	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.523667	Non-Adhesin	NON-ANTIGEN
HBL79_RS06300	COG3715	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	5	0	5	0	9	0	-	-	-	-	Non Essential	27101.93	4.2904	0.497	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	agaW_PTS_N-acetylgalactosamine_transporter_subunit_IIC_1302026:1302793_reverse_MW:27102	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.398008	Non-Adhesin	NON-ANTIGEN
HBL79_RS06305	COG3444	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10180464	48.428	2.71e-50	158	Essential	17997.68	7.4025	0.413	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	agaV_PTS_N-acetylgalactosamine_transporter_subunit_IIB_1302813:1303301_reverse_MW:17997	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.581096	Non-Adhesin	NON-ANTIGEN
HBL79_RS06310	COG2222	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	42462.3	4.907	0.423	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06310_SIS_domain-containing_protein_1303316:1304476_reverse_MW:42462	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.466158	Non-Adhesin	NON-ANTIGEN
HBL79_RS06315	COG4573	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	47265.83	5.0074	0.721	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	kbaZ_tagatose-bisphosphate_aldolase_subunit_KbaZ_1304492:1305775_reverse_MW:47266	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.319249	Non-Adhesin	NON-ANTIGEN
HBL79_RS06320	COG3119	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	58920.87	6.5671	0.243	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_001376489.1	27.027	7.11e-22	100	Gallus gallus	Host Homologue	HBL79_RS06320_sulfatase_1306072:1307628_forward_MW:58921	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	TAT	0.528987	Non-Adhesin	ANTIGEN
HBL79_RS06325	COG4289	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	58260.69	9.3552	0.271	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06325_DUF2264_domain-containing_protein_1307646:1309137_forward_MW:58261	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.644552	Non-Adhesin	ANTIGEN
HBL79_RS06330	COG1028	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10530082	32.821	2.73e-26	101	Essential	24515	5.0252	0.326	< 8	< 50 kDa	VFG038841(gb|WP_005318273)	37.725	1.6e-28	107	Probable Virulence Factor	XP_046796681.1	32.275	5.32e-26	101	Gallus gallus	Host Homologue	kduD_2-dehydro-3-deoxy-D-gluconate_5-dehydrogenase_KduD_1309355:1310041_forward_MW:24515	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.580869	Non-Adhesin	NON-ANTIGEN
HBL79_RS06335	COG1414	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10260071	33.484	1.38e-30	114	Essential	29775.91	4.9076	0.857	< 8	< 50 kDa	VFG049118(gb|WP_012737529)	26.991	7.83e-29	110	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	kdgR_DNA-binding_transcriptional_regulator_KdgR_1310091:1310879_reverse_MW:29776	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.388009	Non-Adhesin	NON-ANTIGEN
HBL79_RS06340	COG0524	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050024	61.783	1e-146	414	Essential	35067.62	5.1279	0.651	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06340_sugar_kinase_1311039:1311980_forward_MW:35068	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.473791	Non-Adhesin	NON-ANTIGEN
HBL79_RS06345	COG0800	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10660311	38.5	5.2e-45	148	Essential	22632.41	5.2904	0.346	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06345_bifunctional_4-hydroxy-2-oxoglutarate_aldolase/2-dehydro-3-deoxy-phosphogluconate_aldolase_1311990:1312625_forward_MW:22632	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.53667	Non-Adhesin	NON-ANTIGEN
HBL79_RS06350	COG0584	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680215	26.562	7.95e-11	60.1	Essential	31401.09	5.4001	0.693	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001305343.1	40.58	8.11e-08	54.3	Gallus gallus	Host Homologue	HBL79_RS06350_glycerophosphodiester_phosphodiesterase_1313556:1314386_reverse_MW:31401	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.396082	Non-Adhesin	NON-ANTIGEN
HBL79_RS06355	COG3842	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10450127	33.5	2.11e-25	100	Essential	40174.15	6.837	0.334	< 8	< 50 kDa	VFG022453(gb|WP_012393578)	28.017	7.16e-24	100	Probable Virulence Factor	XP_025007572.2	27.014	1.93e-06	51.6	Gallus gallus	Host Homologue	HBL79_RS06355_ABC_transporter_ATP-binding_protein_1314602:1315675_forward_MW:40174	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.466408	Non-Adhesin	NON-ANTIGEN
HBL79_RS06360	COG1176	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	4	0	3	0	6	0	DEG10050061	26.23	7.32e-08	52.8	Essential	32542.6	9.5902	0.19	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06360_ABC_transporter_permease_1315672:1316541_forward_MW:32543	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.255583	Non-Adhesin	NON-ANTIGEN
HBL79_RS06365	COG1177	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	4	0	3	0	6	0	DEG10050046	25.238	6.7e-08	52.8	Essential	31312.56	9.6462	0.179	> 8	< 50 kDa	VFG000343(gb|WP_164927854)	25.238	8.02e-08	52.8	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06365_ABC_transporter_permease_1316538:1317380_forward_MW:31312	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.381924	Non-Adhesin	NON-ANTIGEN
HBL79_RS06370	COG4134	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	40108.44	7.5112	0.244	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06370_extracellular_solute-binding_protein_1317423:1318505_forward_MW:40108	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.58187	Non-Adhesin	NON-ANTIGEN
HBL79_RS06380	COG1940	GK	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	40984.36	7.3628	0.223	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06380_ROK_family_protein_1320334:1321431_forward_MW:40984	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.361292	Non-Adhesin	NON-ANTIGEN
HBL79_RS06385	COG0231	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10290217	31.892	2.51e-27	101	Essential	20630.45	4.6378	0.562	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	efp_elongation_factor_P_1324267:1324833_reverse_MW:20630	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.612359	Non-Adhesin	ANTIGEN
HBL79_RS06390	COG1509	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10430287	47.059	1.38e-85	259	Essential	38564.54	6.7746	0.523	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	epmB_EF-P_beta-lysylation_protein_EpmB_1324868:1325881_forward_MW:38565	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.368731	Non-Adhesin	NON-ANTIGEN
HBL79_RS06395	COG3061	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	1	0	1	0	1	0	-	-	-	-	Non Essential	40405.72	9.574	0.133	> 8	< 50 kDa	VFG013211(gb|WP_074032780)	33.796	1.93e-53	182	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06395_hypothetical_protein_1325953:1327029_forward_MW:40406	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.563117	Non-Adhesin	ANTIGEN
HBL79_RS06400	COG2974	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10050118	71.192	3.34e-158	442	Essential	34289.5	5.1766	0.684	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	rdgC_recombination-associated_protein_RdgC_1327687:1328592_reverse_MW:34289	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.617991	Non-Adhesin	NON-ANTIGEN
HBL79_RS06405	COG0345	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270088	29.71	3.41e-27	106	Essential	29193.53	4.9244	0.465	< 8	< 50 kDa	VFG023948(gb|WP_176476855)	30	1e-24	100	Probable Virulence Factor	XP_040552023.1	30.798	6.27e-26	103	Gallus gallus	Host Homologue	proC_pyrroline-5-carboxylate_reductase_1328662:1329480_forward_MW:29193	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.545741	Non-Adhesin	NON-ANTIGEN
HBL79_RS06410	COG2814	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	7	0	6	0	12	0	-	-	-	-	Non Essential	42774.64	9.6267	0.159	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06410_3-phenylpropionate_MFS_transporter_1329477:1330649_forward_MW:42775	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.402197	Non-Adhesin	NON-ANTIGEN
HBL79_RS06415	COG4974	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10350013	32.787	1.72e-45	155	Essential	34096.12	8.7128	0.426	> 8	< 50 kDa	VFG042620(gb|WP_004247323)	27.273	6.24e-12	63.2	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	xerD_site-specific_tyrosine_recombinase_XerD_1330659:1331552_forward_MW:34096	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.37532	Non-Adhesin	NON-ANTIGEN
HBL79_RS06420	COG0077	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400221	28.674	1.1e-31	120	Essential	44539.61	5.9368	0.56	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	pheA_prephenate_dehydratase_1331792:1332955_reverse_MW:44540	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.434863	Non-Adhesin	NON-ANTIGEN
HBL79_RS06425	COG0604	CR	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10150158	25.378	7.18e-25	102	Essential	37716.83	6.2404	0.45	< 8	< 50 kDa	VFG008556(gb|WP_005116844)	31.776	8.56e-24	102	Probable Virulence Factor	NP_990486.3	29.846	1.35e-22	100	Gallus gallus	Host Homologue	HBL79_RS06425_NAD(P)H-quinone_oxidoreductase_1333282:1334328_reverse_MW:37717	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.505968	Non-Adhesin	NON-ANTIGEN
HBL79_RS06440	COG4221	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10350302	32.474	7.78e-26	100	Essential	26524.36	6.4999	0.32	< 8	< 50 kDa	VFG038840(gb|WP_005300916)	34.759	1.31e-26	103	Probable Virulence Factor	XP_426310.3	32.258	2.78e-25	102	Gallus gallus	Host Homologue	HBL79_RS06440_SDR_family_oxidoreductase_1334352:1335101_reverse_MW:26524	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.428618	Non-Adhesin	NON-ANTIGEN
HBL79_RS06445	COG0693	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	31724.58	6.1227	0.46	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hchA_protein_deglycase_HchA_1335182:1336048_reverse_MW:31724	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.35928	Non-Adhesin	NON-ANTIGEN
HBL79_RS06450	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10550527	30.315	1.07e-24	100	Essential	35693.41	6.0549	0.6	< 8	< 50 kDa	VFG044084(gb|NP_251073)	25.373	3.33e-07	50.8	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS06450_LysR_family_transcriptional_regulator_1336190:1337110_forward_MW:35693	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.267416	Non-Adhesin	NON-ANTIGEN
