ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_110479613	COG1109	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410504	25.339	1.7e-24	104	Essential	50383.26	4.8999	0.444	< 8	50-100 kDa	VFG014893(gb|NP_254009)	32.962	3.18e-67	219	Probable Virulence Factor	VFG014893	VFC0271	Biofilm	-	-	-	-	Gallus gallus	Non Host Homologue	phosphomannomutase_CpsG_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.373093	Non-Adhesin	NON-ANTIGEN
WP_110479614	COG1210	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10270179	36.86	7.06e-47	159	Essential	32530.84	5.6979	0.538	< 8	< 50 kDa	VFG050186(gb|AJI07989.1)	42.761	5.66e-76	231	Probable Virulence Factor	VFG050186	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	UTP--glucose-1-phosphate_uridylyltransferase_GalU_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.334121	Non-Adhesin	NON-ANTIGEN
WP_110479615	COG1114	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10470064	28.605	7.27e-61	203	Essential	47283.68	9.6778	0.158	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	branched-chain_amino_acid_transport_system_II_carrier_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.385033	Non-Adhesin	NON-ANTIGEN
WP_110479616	COG1464	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10020076	32.308	1.6e-34	125	Essential	30285.31	4.8402	0.563	< 8	< 50 kDa	VFG045346(gb|NP_933683)	58.696	1.44e-107	310	Probable Virulence Factor	VFG045346	VFC0001	Adherence	-	-	-	-	Gallus gallus	Non Host Homologue	MetQ/NlpA_family_lipoprotein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	LIPO	0.554406	Non-Adhesin	NON-ANTIGEN
WP_110479617	COG2011	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10580228	39.109	1.32e-32	117	Essential	25101.78	9.6577	0.228	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.458071	Non-Adhesin	NON-ANTIGEN
WP_110479618	COG1135	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10400417	32.701	4.64e-25	100	Essential	37768.6	6.8368	0.338	< 8	< 50 kDa	VFG005776(gb|NP_687685)	31.298	3.79e-25	100	Probable Virulence Factor	VFG005776	-	-	XP_025004169.1	33.184	1.7e-23	102	Gallus gallus	Host Homologue	methionine_ABC_transporter_ATP-binding_protein_MetN_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.412478	Non-Adhesin	NON-ANTIGEN
WP_110479619	COG0241	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10550709	36.774	2.26e-27	101	Essential	20586.56	5.3108	0.669	< 8	< 50 kDa	VFG011823(gb|NP_282299)	47.059	7.42e-46	146	Probable Virulence Factor	VFG011823	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	D-glycero-beta-D-manno-heptose_1,7-bisphosphate_7-phosphatase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.427502	Non-Adhesin	NON-ANTIGEN
WP_110479620	COG0299	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10500226	32.973	1.44e-27	102	Essential	23463.07	5.056	0.692	< 8	< 50 kDa	VFG002230(gb|NP_540335)	30.208	7.08e-12	60.1	Probable Virulence Factor	VFG002230	VFC0258	Immune modulation	XP_015155581.1	35.938	3.4e-30	118	Gallus gallus	Host Homologue	phosphoribosylglycinamide_formyltransferase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.407492	Non-Adhesin	NON-ANTIGEN
WP_110479621	COG0150	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10590190	45.289	1.15e-88	270	Essential	36718.16	4.9334	0.506	< 8	< 50 kDa	VFG047564(gb|YP_169890.1)	43.478	1.37e-96	287	Probable Virulence Factor	VFG047564	VFC0272	Nutritional/Metabolic factor	XP_015155581.1	40.12	5.4e-74	248	Gallus gallus	Host Homologue	phosphoribosylformylglycinamidine_cyclo-ligase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.4542	Non-Adhesin	NON-ANTIGEN
WP_110479622	COG3203	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	BETA	0	9	8	16	0	1	-	-	-	-	Non Essential	39660.16	9.8768	0.072	> 8	< 50 kDa	VFG000336(gb|NP_438308)	26.042	3.55e-13	67	Probable Virulence Factor	VFG000336	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	porin_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.748465	Adhesin	ANTIGEN
WP_110479623	COG0847	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10200003	42.857	1.69e-42	144	Essential	28887.6	4.6546	0.883	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_polymerase_III_subunit_epsilon_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.380967	Non-Adhesin	NON-ANTIGEN
WP_110479624	COG0328	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10430166	45.07	7.67e-36	128	Essential	17632.94	9.1083	0.088	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_990329.1	32.877	8.48e-19	81.6	Gallus gallus	Host Homologue	ribonuclease_HI_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.577325	Non-Adhesin	ANTIGEN
WP_110479626	COG4811	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	2	0	2	0	3	0	DEG10560695	31.757	7.59e-22	85.9	Essential	21320.28	10.1536	0.439	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF986_family_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.382236	Non-Adhesin	NON-ANTIGEN
WP_110479627	COG1989	NU	N	CELLULAR_PROCESSES_AND_SIGNALING	Cell_motility	TM	4	0	5	0	8	0	DEG10030487	34.021	2.01e-07	50.1	Essential	26544.68	8.0787	0.404	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	A24_family_peptidase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.644003	Non-Adhesin	NON-ANTIGEN
WP_110479628	COG0237	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10520407	32.086	9.44e-27	100	Essential	23257.7	4.932	0.768	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_024999866.1	38.983	2.27e-35	124	Gallus gallus	Host Homologue	dephospho-CoA_kinase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.415245	Non-Adhesin	NON-ANTIGEN
WP_110479629	COG2388	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10486.96	8.0352	0.623	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	GNAT_family_N-acetyltransferase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.311985	Non-Adhesin	ANTIGEN
WP_110479630	COG1115	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	6	0	6	0	11	0	DEG10110061	32.051	9.62e-61	204	Essential	48455.69	9.5039	0.24	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	sodium:alanine_symporter_family_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.417889	Non-Adhesin	NON-ANTIGEN
WP_110479631	COG4977	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10561097	29.204	2.61e-08	53.5	Essential	34459.93	8.2594	0.366	> 8	< 50 kDa	VFG000167(gb|NP_252917)	31.868	4.71e-08	50.4	Probable Virulence Factor	VFG000167	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	AraC_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.488977	Non-Adhesin	NON-ANTIGEN
WP_110479632	COG5413	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	4	0	3	0	6	0	DEG10050054	62.5	1.66e-61	187	Essential	19073.91	8.473	0.358	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2301_domain-containing_membrane_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.406626	Non-Adhesin	NON-ANTIGEN
WP_110479635	COG1249	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10130402	25.867	6.53e-24	103	Essential	48779.64	6.2723	0.401	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015131195.1	28.942	3.4e-46	168	Gallus gallus	Host Homologue	glutathione-disulfide_reductase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.385745	Non-Adhesin	NON-ANTIGEN
WP_110479636	COG0466	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10550317	62.66	0	1007	Essential	89702.56	6.6594	0.42	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_001232112.3	40.691	1.64e-163	499	Gallus gallus	Host Homologue	endopeptidase_La_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.276259	Non-Adhesin	NON-ANTIGEN
WP_110479637	COG4108	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050638	91.81	0	1009	Essential	59426.73	5.662	0.585	< 8	50-100 kDa	VFG046465(gb|YP_169203.1)	31.008	2.29e-08	53.1	Probable Virulence Factor	VFG046465	VFC0001	Adherence	XP_424792.2	25.875	8.88e-34	137	Gallus gallus	Host Homologue	peptide_chain_release_factor_3_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.270847	Non-Adhesin	NON-ANTIGEN
WP_110479638	COG0152	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270140	45.07	1.67e-87	262	Essential	32117.78	4.676	0.646	< 8	< 50 kDa	VFG047582(gb|YP_169891.1)	36.964	1.98e-50	174	Probable Virulence Factor	VFG047582	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	phosphoribosylaminoimidazolesuccinocarboxamide_synthase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.264577	Non-Adhesin	NON-ANTIGEN
WP_110479639	COG3549	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10682.17	7.4183	0.431	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_RelE/ParE_family_toxin_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.333234	Non-Adhesin	NON-ANTIGEN
WP_110479640	COG3093	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	DEG10670327	36.264	6.04e-13	58.9	Essential	10804.52	8.6292	0.362	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	HigA_family_addiction_module_antitoxin_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.365923	Non-Adhesin	NON-ANTIGEN
WP_110479641	COG0451	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	31128.65	5.8583	0.553	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	SDR_family_oxidoreductase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.397157	Non-Adhesin	NON-ANTIGEN
WP_110479642	COG2990	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050405	32.74	8.91e-44	150	Essential	34393.36	9.3317	0.254	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	VirK/YbjX_family_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.385123	Non-Adhesin	ANTIGEN
WP_110479643	COG0612	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10050494	59.027	0	1118	Essential	108075.12	8.251	0.431	> 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026455.1	26.667	6.55e-09	61.2	Gallus gallus	Host Homologue	insulinase_family_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	LIPO	0.323971	Non-Adhesin	NON-ANTIGEN
WP_110479644	COG4771	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	BETA	0	12	11	22	0	1	-	-	-	-	Non Essential	89447.91	7.5604	0.192	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	TonB-dependent_receptor_plug_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	OTHER	0.419463	Non-Adhesin	ANTIGEN
WP_110479647	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6920.17	10.5498	0.719	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	ribbon-helix-helix_protein,_CopG_family_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.435265	Non-Adhesin	NON-ANTIGEN
WP_110479648	COG3497	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	44101.99	6.0026	0.537	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_tail_sheath_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.524532	Non-Adhesin	NON-ANTIGEN
WP_110479649	COG3498	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	18674.35	4.5434	0.727	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_major_tail_tube_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.431404	Non-Adhesin	NON-ANTIGEN
WP_110479650	COG3499	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16379.87	5.1864	0.407	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_tail_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.430755	Non-Adhesin	NON-ANTIGEN
WP_110479651	COG3500	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	43496.07	8.6856	0.247	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_late_control_D_family_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.647701	Non-Adhesin	ANTIGEN
WP_110479652	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	33500.34	5.6276	0.616	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.270624	Non-Adhesin	NON-ANTIGEN
WP_110479653	cl46781	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14343.55	8.5104	0.252	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	helix-turn-helix_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.674365	Non-Adhesin	NON-ANTIGEN
WP_110479654	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7238.46	8.684	0.474	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.263009	Non-Adhesin	NON-ANTIGEN
WP_110479655	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16594.37	10.0491	0.427	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.304715	Non-Adhesin	NON-ANTIGEN
WP_110479656	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9670.17	8.5248	0.197	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.369343	Non-Adhesin	NON-ANTIGEN
WP_110479657	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11565.67	11.9841	0.979	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.233616	Non-Adhesin	NON-ANTIGEN
WP_110479659	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9867.48	9.7109	0.184	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.5024	Non-Adhesin	ANTIGEN
WP_110479660	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10673.44	5.0992	0.828	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.399357	Non-Adhesin	NON-ANTIGEN
WP_110479661	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	85767.04	9.5457	0.259	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	replication_endonuclease_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.258631	Non-Adhesin	NON-ANTIGEN
WP_110479663	COG3311	KX	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11573.38	10.0248	0.344	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.263647	Non-Adhesin	NON-ANTIGEN
WP_110479664	COG4974	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	37853.76	10.3209	0.403	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	site-specific_integrase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.33806	Non-Adhesin	NON-ANTIGEN
WP_110479665	COG1778	MR	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10080321	39.103	1.82e-34	118	Essential	19718.59	4.6647	0.698	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_416429.1	28.571	7.47e-16	75.5	Gallus gallus	Host Homologue	HAD_family_hydrolase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.457252	Non-Adhesin	NON-ANTIGEN
WP_110479666	COG0794	GM	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10340024	41.104	5.91e-29	109	Essential	33935.04	5.899	0.464	< 8	< 50 kDa	VFG001971(gb|NP_282584)	47.742	7.24e-103	301	Probable Virulence Factor	VFG001971	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	KpsF/GutQ_family_sugar_isomerase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.424168	Non-Adhesin	NON-ANTIGEN
WP_110479667	COG2890	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10290325	32.812	9.38e-26	103	Essential	35429.44	4.2733	0.789	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_414261.2	27.203	3.9e-14	73.2	Gallus gallus	Host Homologue	50S_ribosomal_protein_L3_N(5)-glutamine_methyltransferase_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.292129	Non-Adhesin	NON-ANTIGEN
WP_110479668	COG2840	JL	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050431	72.05	5.57e-83	241	Essential	19608.53	5.7711	0.652	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	endonuclease_SmrB_[Avibacterium_paragallinarum]	GCF_019822885.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.271198	Non-Adhesin	NON-ANTIGEN
