ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_115615396	COG4585	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	TM	2	0	1	0	2	0	DEG10350473	29.048	2.91e-09	58.9	Essential	65371.58	6.4065	0.577	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	nitrate/nitrite_two-component_system_sensor_histidine_kinase_NarQ_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.353117	Non-Adhesin	NON-ANTIGEN
WP_115615398	COG4942	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	SP	0	0	1	0	0	1	DEG10300092	28.465	1.13e-44	159	Essential	46672.56	10.0929	0.377	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	murein_hydrolase_activator_EnvC_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.48438	Non-Adhesin	NON-ANTIGEN
WP_115615407	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11726.2	4.8086	0.741	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.661062	Non-Adhesin	NON-ANTIGEN
WP_115615409	COG0270	LJ	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10410093	29.282	2.74e-07	52	Essential	49029.47	8.537	0.072	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_(cytosine-5-)-methyltransferase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.827613	Adhesin	ANTIGEN
WP_115615413	COG1914	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	6	0	6	0	11	0	-	-	-	-	Non Essential	45301.1	9.8344	0.186	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	divalent_metal_cation_transporter_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.545041	Non-Adhesin	NON-ANTIGEN
WP_115615426	COG3103	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP+TM	1	0	1	0	1	1	DEG10050574	76.63	8.1e-96	276	Essential	22658.01	9.8539	0.222	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	TIGR04211_family_SH3_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.414503	Non-Adhesin	NON-ANTIGEN
WP_115615447	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8417.64	4.766	0.619	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.324527	Non-Adhesin	NON-ANTIGEN
WP_115615452	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	48934.61	5.8267	0.633	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	restriction_endonuclease_subunit_M_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.571319	Non-Adhesin	NON-ANTIGEN
WP_115615454	COG0745	TK	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10560365	31.507	1.47e-26	101	Essential	25263.84	6.1512	0.499	< 8	< 50 kDa	VFG038219(gb|YP_001845364)	32.432	1.93e-28	104	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	response_regulator_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.31515	Non-Adhesin	NON-ANTIGEN
WP_115615497	COG4980	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	12117.91	4.8008	0.92	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.77131	Adhesin	ANTIGEN
WP_115615507	COG1131	JV	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10580302	31.019	5.25e-25	100	Essential	34614.23	8.4522	0.383	> 8	< 50 kDa	VFG005776(gb|NP_687685)	34.025	9.54e-33	120	Probable Virulence Factor	XP_004946289.1	32.323	3.13e-23	101	Gallus gallus	Host Homologue	ABC_transporter_ATP-binding_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.314133	Non-Adhesin	NON-ANTIGEN
WP_115615509	COG1523	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10470235	26.004	5.93e-29	122	Essential	75950.56	5.2885	0.53	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_015153917.1	25.521	3.75e-06	51.6	Gallus gallus	Host Homologue	glycogen_debranching_protein_GlgX_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.453198	Non-Adhesin	NON-ANTIGEN
WP_115615517	COG3728	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	18713.18	7.0226	0.403	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	terminase_small_subunit_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.485874	Non-Adhesin	ANTIGEN
WP_115615519	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	8943.75	10.0986	0.588	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.232405	Non-Adhesin	NON-ANTIGEN
WP_115615533	cl46432	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10110145	35.751	1.8e-23	92	Essential	23343.04	10.6582	0.854	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	recombination_protein_NinG_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.242426	Non-Adhesin	NON-ANTIGEN
WP_115615540	COG0438	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10430020	26.316	1.01e-25	104	Essential	40897.31	8.9179	0.201	> 8	< 50 kDa	VFG047176(gb|YP_170398.1)	25.965	7.7e-08	50.4	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glycosyltransferase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.390557	Non-Adhesin	NON-ANTIGEN
WP_115615547	COG0857	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10200353	25.826	4.1e-27	117	Essential	77054.14	5.0033	0.435	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phosphate_acetyltransferase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.306173	Non-Adhesin	NON-ANTIGEN
WP_115615555	COG3306	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10050619	27.363	1.14e-08	53.1	Essential	25774.11	9.5317	0.172	> 8	< 50 kDa	VFG013491(gb|NP_439839)	27.363	1.94e-09	53.1	Probable Virulence Factor	XP_015146035.1	25.342	1.4e-08	55.5	Gallus gallus	Host Homologue	glycosyltransferase_family_25_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.244534	Non-Adhesin	NON-ANTIGEN
WP_115615557	COG0463	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10410278	31.897	6.93e-07	50.4	Essential	39541.62	9.1652	0.218	> 8	< 50 kDa	VFG046747(gb|YP_169805.1)	47.458	6.19e-27	105	Probable Virulence Factor	XP_024997573.1	30.189	3.54e-09	58.5	Gallus gallus	Host Homologue	glycosyltransferase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.299598	Non-Adhesin	NON-ANTIGEN
WP_115615558	COG0524	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10200119	38.158	8.66e-47	159	Essential	32529.99	6.0161	0.51	< 8	< 50 kDa	VFG000331(gb|NP_439675)	26.95	2.74e-08	51.6	Probable Virulence Factor	XP_015139298.1	32.441	6.67e-40	142	Gallus gallus	Host Homologue	ribokinase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.703753	Adhesin	NON-ANTIGEN
WP_115615602	COG0730	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	4	0	5	0	8	0	DEG10050093	71.146	5.29e-131	370	Essential	27139.64	10.0309	0.153	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	TSUP_family_transporter_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.588414	Non-Adhesin	NON-ANTIGEN
WP_115615611	COG1464	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10020076	31.818	2.2e-35	127	Essential	30287.33	4.8402	0.577	< 8	< 50 kDa	VFG045346(gb|NP_933683)	57.971	7.6e-107	308	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MetQ/NlpA_family_lipoprotein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	LIPO	0.535065	Non-Adhesin	NON-ANTIGEN
WP_115615612	COG3091	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10050422	63.758	4.66e-72	213	Essential	20280.86	9.9768	0.522	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	SprT_family_zinc-dependent_metalloprotease_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.310405	Non-Adhesin	NON-ANTIGEN
WP_115615613	COG1972	F	F	METABOLISM	Nucleotide_transport_and_metabolism	TM	5	0	6	0	10	0	DEG10470250	28.675	2.62e-43	155	Essential	43608.02	8.3973	0.185	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_413724.2	38.208	2.16e-88	282	Gallus gallus	Host Homologue	NupC/NupG_family_nucleoside_CNT_transporter_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.379346	Non-Adhesin	NON-ANTIGEN
WP_115615621	COG0859	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10350045	39.886	5.18e-74	232	Essential	38991.15	8.2238	0.256	> 8	< 50 kDa	VFG001948(gb|NP_282295)	27.666	1.36e-26	104	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	lipopolysaccharide_heptosyltransferase_II_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.423238	Non-Adhesin	NON-ANTIGEN
WP_115615622	COG0533	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10670079	68.605	9.19e-40	142	Essential	37149.46	4.9606	0.608	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_004942456.1	37.209	8.61e-45	159	Gallus gallus	Host Homologue	tRNA_(adenosine(37)-N6)-threonylcarbamoyltransferase_complex_transferase_subunit_TsaD_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Extracellular	Exposed	OTHER	0.378984	Non-Adhesin	ANTIGEN
WP_115615625	COG1129	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10660094	30.544	1.37e-24	102	Essential	55475	7.0725	0.373	< 8	50-100 kDa	VFG000344(gb|NP_438273)	35.021	1.14e-24	102	Probable Virulence Factor	XP_025000122.1	28.571	5.71e-06	50.4	Gallus gallus	Host Homologue	sugar_ABC_transporter_ATP-binding_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.314069	Non-Adhesin	NON-ANTIGEN
WP_115615631	COG2265	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10020215	29.083	7.06e-54	185	Essential	50306.35	9.0361	0.303	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_003643367.2	25.778	5.52e-11	65.5	Gallus gallus	Host Homologue	23S_rRNA_(uracil(1939)-C(5))-methyltransferase_RlmD_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.371864	Non-Adhesin	NON-ANTIGEN
WP_115615639	COG0458	EF	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10630244	49.197	0	1028	Essential	116855.47	4.9033	0.553	< 8	> 100 kDa	VFG047708(gb|YP_170571.1)	57.077	0	1232	Probable Virulence Factor	XP_024997700.1	28.141	1.27e-07	57.4	Gallus gallus	Host Homologue	carbamoyl-phosphate_synthase_large_subunit_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.321413	Non-Adhesin	NON-ANTIGEN
WP_115615640	COG0433	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10100402	48.104	9.06e-119	358	Essential	55167.33	5.4274	0.406	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF853_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.324384	Non-Adhesin	NON-ANTIGEN
WP_115615651	COG0575	I	I	METABOLISM	Lipid_transport_and_metabolism	TM	5	0	5	0	9	0	DEG10650012	44.118	5.39e-26	102	Essential	31587.72	9.9379	0.202	> 8	< 50 kDa	VFG002189(gb|NP_816140)	48.819	1.11e-34	123	Probable Virulence Factor	XP_420571.4	30.519	1.49e-07	53.5	Gallus gallus	Host Homologue	phosphatidate_cytidylyltransferase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.409557	Non-Adhesin	NON-ANTIGEN
WP_115615659	COG0469	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680177	35.342	2.14e-51	181	Essential	51400.35	7.1535	0.364	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_025009576.1	36.345	6.29e-79	256	Gallus gallus	Host Homologue	pyruvate_kinase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.320982	Non-Adhesin	NON-ANTIGEN
WP_115615669	COG0216	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10340132	29.855	7.27e-45	157	Essential	41007.69	4.4086	0.856	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_004938723.2	32.653	2.07e-39	145	Gallus gallus	Host Homologue	peptide_chain_release_factor_2_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.235398	Non-Adhesin	ANTIGEN
WP_115615671	COG0587	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10570038	46.471	0	1021	Essential	130144.93	5.3315	0.551	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_polymerase_III_subunit_alpha_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.278433	Non-Adhesin	NON-ANTIGEN
WP_115615678	COG2982	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	1	0	1	0	1	0	-	-	-	-	Non Essential	50956.61	7.9095	0.316	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.614722	Non-Adhesin	ANTIGEN
WP_115615681	COG0527	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10240225	27.406	4.43e-23	102	Essential	88304.05	4.9841	0.487	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_aspartate_kinase/homoserine_dehydrogenase_I_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.311949	Non-Adhesin	NON-ANTIGEN
WP_115615686	COG0793	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	DEG10450294	28.144	1.47e-27	115	Essential	78083.27	9.1835	0.361	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_001019746.1	27.907	3.05e-06	52	Gallus gallus	Host Homologue	carboxy_terminal-processing_peptidase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.281782	Non-Adhesin	NON-ANTIGEN
WP_115615697	COG2949	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	1	0	1	0	1	0	DEG10180458	32.743	1.57e-37	130	Essential	27212.26	9.9938	0.441	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YdcF_family_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.445633	Non-Adhesin	NON-ANTIGEN
WP_115615698	COG1108	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	5	0	5	0	9	0	DEG10580279	32.157	2.41e-25	100	Essential	30213.67	8.9223	0.195	> 8	< 50 kDa	VFG037064(gb|NP_273631)	27.863	1.03e-30	113	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	metal_ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.393967	Non-Adhesin	NON-ANTIGEN
WP_115615699	COG1108	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	5	0	5	0	9	0	DEG10550059	28.621	3.14e-28	109	Essential	31433.89	6.8949	0.381	< 8	< 50 kDa	VFG037064(gb|NP_273631)	28.72	4.67e-28	106	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	metal_ABC_transporter_permease_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.488943	Non-Adhesin	NON-ANTIGEN
WP_115615730	COG0834	ET	E	METABOLISM	Amino_acid_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10370142	26.106	3.02e-09	57	Essential	30879.15	5.4996	0.405	< 8	< 50 kDa	VFG001983(gb|NP_282073)	29.224	5.28e-24	95.1	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	cysteine_ABC_transporter_substrate-binding_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	LIPO	0.549415	Non-Adhesin	NON-ANTIGEN
WP_115615740	COG0817	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10430185	63.333	7.86e-40	132	Essential	20194.46	10.6754	0.344	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	crossover_junction_endodeoxyribonuclease_RuvC_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.386622	Non-Adhesin	NON-ANTIGEN
WP_115615753	COG0809	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10390060	36.885	2.04e-79	246	Essential	40528.18	6.2297	0.575	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA_preQ1(34)_S-adenosylmethionine_ribosyltransferase-isomerase_QueA_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.407738	Non-Adhesin	NON-ANTIGEN
WP_115615762	COG0482	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10430288	82.759	1.8e-26	100	Essential	42492.26	5.1914	0.523	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026522.1	41.071	9.54e-100	303	Gallus gallus	Host Homologue	tRNA_2-thiouridine(34)_synthase_MnmA_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.495445	Non-Adhesin	NON-ANTIGEN
WP_115615777	-	-	-	-	-	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	17662.32	9.3365	0.313	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.499994	Non-Adhesin	NON-ANTIGEN
WP_115615779	COG0486	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10060007	30.044	6.12e-55	188	Essential	49358.2	4.6886	0.744	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025000163.1	36.188	2.94e-78	256	Gallus gallus	Host Homologue	tRNA_uridine-5-carboxymethylaminomethyl(34)_synthesis_GTPase_MnmE_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.34452	Non-Adhesin	NON-ANTIGEN
WP_115615782	COG0552	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	DEG10660321	30.037	5.42e-28	115	Essential	52026.34	4.2465	0.828	< 8	50-100 kDa	VFG002011(gb|YP_095810)	27.404	3.41e-08	52.4	Probable Virulence Factor	NP_001034366.1	26.316	1.95e-26	114	Gallus gallus	Host Homologue	signal_recognition_particle-docking_protein_FtsY_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.464575	Non-Adhesin	NON-ANTIGEN
WP_115615784	COG1426	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	1	0	1	0	1	0	DEG10050128	42.02	5.69e-73	226	Essential	35998.92	6.052	0.424	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF4115_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.33411	Non-Adhesin	NON-ANTIGEN
