ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_035686273	COG0728	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	8	0	7	0	14	0	DEG10400515	28.111	1.03e-24	107	Essential	57361.54	10.3874	0.192	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	murein_biosynthesis_integral_membrane_protein_MurJ_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.472723	Non-Adhesin	NON-ANTIGEN
WP_035686275	COG3726	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	25495.56	10.6645	0.375	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YtjB_family_periplasmic_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.629761	Non-Adhesin	NON-ANTIGEN
WP_035686276	COG0560	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410249	41.627	1.56e-40	142	Essential	35769.95	5.3575	0.662	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_024997721.1	29.469	3.51e-20	88.6	Gallus gallus	Host Homologue	phosphoserine_phosphatase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.538519	Non-Adhesin	NON-ANTIGEN
WP_035686277	COG1666	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10500054	40	6.37e-33	114	Essential	18622.96	5.3859	0.46	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YajQ_family_cyclic_di-GMP-binding_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.381052	Non-Adhesin	NON-ANTIGEN
WP_035686279	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10050307	73.333	2.06e-133	376	Essential	28556.24	7.8699	0.56	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	class_I_SAM-dependent_methyltransferase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.261451	Non-Adhesin	NON-ANTIGEN
WP_035686282	COG2265	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10020215	28.415	6.91e-15	75.1	Essential	42201.05	6.9888	0.438	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_003643367.2	26.238	2.07e-08	57	Gallus gallus	Host Homologue	tRNA_(uridine(54)-C5)-methyltransferase_TrmA_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.333644	Non-Adhesin	NON-ANTIGEN
WP_035686286	COG1651	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	DEG10560222	47.17	9.46e-65	198	Essential	23624.73	5.6191	0.57	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DsbA_family_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.68162	Non-Adhesin	NON-ANTIGEN
WP_035686289	COG0746	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22243.59	7.1886	0.352	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	molybdenum_cofactor_guanylyltransferase_MobA_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.381398	Non-Adhesin	NON-ANTIGEN
WP_035686291	COG0354	JO	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10150242	34.199	8.34e-32	119	Essential	31822.28	4.6571	0.583	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026129.2	28.175	3.16e-07	52	Gallus gallus	Host Homologue	folate-binding_protein_YgfZ_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.587619	Non-Adhesin	NON-ANTIGEN
WP_035686294	COG1561	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10340378	29.667	2.12e-27	107	Essential	33410.16	5.0743	0.731	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YicC_family_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.271941	Non-Adhesin	NON-ANTIGEN
WP_035686297	COG0461	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10570455	48.131	2.93e-65	200	Essential	23714.04	4.7623	0.525	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026431.1	28.859	1.48e-13	69.7	Gallus gallus	Host Homologue	orotate_phosphoribosyltransferase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.428996	Non-Adhesin	NON-ANTIGEN
WP_035686299	COG1076	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	32483.88	8.8922	0.27	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	co-chaperone_DjlA_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.627027	Non-Adhesin	NON-ANTIGEN
WP_035686302	COG0042	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050204	27.6	4.54e-14	70.9	Essential	35348.53	7.954	0.388	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_414079.5	29.252	6.8e-10	60.8	Gallus gallus	Host Homologue	tRNA_dihydrouridine(16)_synthase_DusC_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.494443	Non-Adhesin	NON-ANTIGEN
WP_035686305	COG0402	FR	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050306	94.096	0	543	Essential	37372.07	5.5765	0.74	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	amidohydrolase_family_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.301995	Non-Adhesin	NON-ANTIGEN
WP_035686307	COG3083	MT	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	3	0	3	0	5	0	DEG10560818	42.47	5.09e-162	474	Essential	66983.57	9.2671	0.233	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF3413_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.574852	Non-Adhesin	NON-ANTIGEN
WP_035686310	COG3082	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10030398	40	7e-15	62	Essential	8201.57	9.9554	0.278	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	YejL_family_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.46041	Non-Adhesin	NON-ANTIGEN
WP_035686313	COG3081	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	38475.56	4.6853	0.753	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	nucleoid-associated_protein_YejK_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.485899	Non-Adhesin	NON-ANTIGEN
WP_035686318	COG2913	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10150291	32.099	4.79e-12	59.3	Essential	15569.84	5.6691	0.516	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	outer_membrane_protein_assembly_factor_BamE_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	LIPO	0.791116	Adhesin	NON-ANTIGEN
WP_035686320	COG0745	TK	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10030155	30.87	2.15e-26	101	Essential	26297.2	8.0114	0.357	> 8	< 50 kDa	VFG038219(gb|YP_001845364)	34.225	3.48e-28	104	Probable Virulence Factor	VFG038219	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	winged_helix-turn-helix_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.3006	Non-Adhesin	NON-ANTIGEN
WP_035686323	COG1584	C	C	METABOLISM	Energy_production_and_conversion	TM	4	0	3	0	6	0	-	-	-	-	Non Essential	19978.63	6.8941	0.342	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	GPR1/FUN34/YaaH_family_transporter_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.622591	Non-Adhesin	NON-ANTIGEN
WP_035686326	COG0086	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10070226	51.536	0	1049	Essential	157451.76	6.0203	0.482	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025001275.1	32.911	3.73e-24	111	Gallus gallus	Host Homologue	DNA-directed_RNA_polymerase_subunit_beta'_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.232676	Non-Adhesin	NON-ANTIGEN
WP_035686329	COG0085	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10230156	44.257	0	1088	Essential	149540.02	4.9274	0.532	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001006448.1	32.258	3.3e-24	112	Gallus gallus	Host Homologue	DNA-directed_RNA_polymerase_subunit_beta_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.271982	Non-Adhesin	NON-ANTIGEN
WP_035686332	COG0081	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680120	43.304	1.07e-58	184	Essential	24096.77	10.4279	0.178	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_420471.3	25.854	6.38e-11	62.8	Gallus gallus	Host Homologue	50S_ribosomal_protein_L1_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.624893	Non-Adhesin	ANTIGEN
WP_035686336	COG1396	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14968.19	6.257	0.599	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	helix-turn-helix_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.323553	Non-Adhesin	NON-ANTIGEN
WP_035686342	COG4785	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	34242.21	5.4032	0.688	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	lipoprotein_NlpI_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	LIPO	0.606395	Non-Adhesin	NON-ANTIGEN
WP_035686355	COG0480	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10130146	71.571	0	1006	Essential	77026.51	4.8082	0.636	< 8	50-100 kDa	VFG046465(gb|YP_169203.1)	30.37	5.81e-10	58.9	Probable Virulence Factor	VFG046465	VFC0001	Adherence	NP_990699.1	28.929	2.6e-24	110	Gallus gallus	Host Homologue	elongation_factor_G_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.325893	Non-Adhesin	NON-ANTIGEN
WP_035686358	COG2168	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12433.2	6.3194	0.728	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.558934	Non-Adhesin	NON-ANTIGEN
WP_035686360	COG2923	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10560857	43.802	7.95e-29	100	Essential	13669.64	4.1473	0.957	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	sulfurtransferase_complex_subunit_TusC_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.627371	Non-Adhesin	NON-ANTIGEN
WP_035686366	COG1553	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10670048	50.794	9.26e-38	124	Essential	13875.7	7.2742000000000004	0.304	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	sulfurtransferase_complex_subunit_TusD_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.678311	Non-Adhesin	NON-ANTIGEN
WP_035686369	COG2964	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10050185	78.899	3.94e-128	360	Essential	24821.38	6.6048	0.486	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.332712	Non-Adhesin	NON-ANTIGEN
WP_035686371	COG0545	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	DEG10030719	55.372	4.44e-41	137	Essential	25675.32	7.0224	0.426	< 8	< 50 kDa	VFG001864(gb|YP_094827)	34.31	1.33e-36	126	Probable Virulence Factor	VFG001864	VFC0315	Post-translational modification	XP_024997748.1	31.429	4.84e-08	53.5	Gallus gallus	Host Homologue	FKBP-type_peptidyl-prolyl_cis-trans_isomerase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.633007	Non-Adhesin	NON-ANTIGEN
WP_035686373	COG1309	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10050183	79.803	1.24e-116	329	Essential	23413.78	7.4196	0.521	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	HTH-type_transcriptional_repressor_FabR_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.347773	Non-Adhesin	NON-ANTIGEN
WP_035686376	COG2267	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050205	63.226	2.53e-152	429	Essential	38174.33	9.1807	0.279	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	alpha/beta_hydrolase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.307497	Non-Adhesin	NON-ANTIGEN
WP_035686381	COG0239	DP	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	3	0	2	0	4	0	DEG10290215	37.931	1.7e-15	67	Essential	13938.57	6.9163	0.31	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	fluoride_efflux_transporter_CrcB_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.536973	Non-Adhesin	NON-ANTIGEN
WP_035686384	COG0561	HR	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680202	25.087	2.36e-09	56.2	Essential	30205.37	5.5279	0.61	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Cof-type_HAD-IIB_family_hydrolase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.540397	Non-Adhesin	NON-ANTIGEN
WP_035686387	COG0129	EG	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10550297	28.986	1.09e-53	192	Essential	65655.88	5.4012	0.373	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	dihydroxy-acid_dehydratase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.33629	Non-Adhesin	NON-ANTIGEN
WP_035686390	COG1522	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	17279.1	7.381	0.537	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_regulator_AsnC_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.407449	Non-Adhesin	NON-ANTIGEN
WP_035686391	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	21224.56	6.341	0.239	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.4929	Non-Adhesin	NON-ANTIGEN
WP_035686393	COG1452	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	BETA	0	14	13	26	0	1	DEG10050247	66.023	0	1107	Essential	90127.04	6.785	0.227	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	LPS_assembly_protein_LptD_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.472093	Non-Adhesin	ANTIGEN
WP_035686395	COG0176	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10290310	67.508	1.41e-153	432	Essential	35103.12	4.7538	0.71	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026348.1	59.937	3.99e-131	377	Gallus gallus	Host Homologue	transaldolase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.423645	Non-Adhesin	NON-ANTIGEN
WP_035686398	COG3477	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	22704.33	6.4854	0.545	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1440_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.320816	Non-Adhesin	NON-ANTIGEN
WP_035686399	COG1051	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10600304	42	1.6e-39	130	Essential	17503.98	4.7135	0.768	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	NUDIX_hydrolase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.459802	Non-Adhesin	NON-ANTIGEN
WP_035686402	COG1187	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050444	28.866	5.78e-16	73.6	Essential	26005.12	10.3124	0.249	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	pseudouridine_synthase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.258691	Non-Adhesin	NON-ANTIGEN
WP_035686405	COG0538	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10550277	27	4.87e-24	101	Essential	45896.88	6.6181	0.269	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	NP_001026558.1	26.209	6.07e-26	109	Gallus gallus	Host Homologue	NADP-dependent_isocitrate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.396297	Non-Adhesin	NON-ANTIGEN
WP_035686408	COG0042	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050204	25.287	1.68e-17	81.3	Essential	36838.07	7.0125	0.407	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_015131276.1	31.28	1.05e-23	100	Gallus gallus	Host Homologue	tRNA_dihydrouridine_synthase_DusB_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.419164	Non-Adhesin	NON-ANTIGEN
WP_035686411	COG2264	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050342	82.653	0	506	Essential	32515.75	4.0319	0.878	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	50S_ribosomal_protein_L11_methyltransferase_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.314766	Non-Adhesin	NON-ANTIGEN
WP_035686414	COG4145	H	H	METABOLISM	Coenzyme_transport_and_metabolism	TM	7	0	7	0	13	0	DEG10520428	26.847	4.2e-26	110	Essential	51388.35	9.4954	0.228	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	sodium/pantothenate_symporter_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.459859	Non-Adhesin	NON-ANTIGEN
WP_035686417	COG4770	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10290086	38.745	1.16e-91	303	Essential	49156.43	6.557	0.423	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025011460.1	31.238	5.95e-60	213	Gallus gallus	Host Homologue	acetyl-CoA_carboxylase_biotin_carboxylase_subunit_[Avibacterium_paragallinarum]	GCF_000221945.2	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.276081	Non-Adhesin	NON-ANTIGEN
