ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_103846694	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	8553.82	7.9775	0.183	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2644_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.496377	Non-Adhesin	NON-ANTIGEN
WP_103846695	-	-	-	-	-	SP+TM	1	0	1	0	1	1	-	-	-	-	Non Essential	9905.31	8.6586	0.606	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2681_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.364266	Non-Adhesin	NON-ANTIGEN
WP_103846720	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	23891.07	6.3455	0.409	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	SocA_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.488546	Non-Adhesin	NON-ANTIGEN
WP_103846746	COG1396	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	18951.51	5.0739	0.36	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	helix-turn-helix_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.28974	Non-Adhesin	NON-ANTIGEN
WP_103853245	COG0623	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10250293	31.321	2.39e-33	121	Essential	27978.98	5.3715	0.424	< 8	< 50 kDa	VFG038839(gb|YP_858598)	31.034	6.85e-18	77.8	Probable Virulence Factor	XP_024997306.1	25.197	3.76e-07	50.8	Gallus gallus	Host Homologue	MULTISPECIES:_SDR_family_oxidoreductase_[Avibacterium]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.438709	Non-Adhesin	NON-ANTIGEN
WP_103854069	COG0774	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10390268	32.919	1.09e-42	152	Essential	34154.23	5.426	0.504	< 8	< 50 kDa	VFG002547(gb|YP_109383)	30.233	1.36e-38	135	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_UDP-3-O-acyl-N-acetylglucosamine_deacetylase_[Avibacterium]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.332415	Non-Adhesin	NON-ANTIGEN
WP_110478524	COG0814	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	6	0	6	0	11	0	-	-	-	-	Non Essential	46888.5	9.2754	0.23	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	amino_acid_permease_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.55839	Non-Adhesin	NON-ANTIGEN
WP_110478594	COG4225	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10230285	29.15	9.76e-18	83.2	Essential	40395.51	4.7378	0.737	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glycoside_hydrolase_family_88_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.353354	Non-Adhesin	NON-ANTIGEN
WP_110478596	COG3715	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	5	0	5	0	9	0	DEG10580231	27.686	8.93e-08	51.2	Essential	27071.9	4.2904	0.497	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	PTS_mannose/fructose/sorbose/N-acetylgalactosamine_transporter_subunit_IIC_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.664524	Non-Adhesin	NON-ANTIGEN
WP_110478648	COG0772	D	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	6	0	5	0	10	0	DEG10410441	27.095	3.29e-26	107	Essential	40874.96	9.7843	0.222	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	rod_shape-determining_protein_RodA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.53388	Non-Adhesin	NON-ANTIGEN
WP_110479084	COG2233	F	F	METABOLISM	Nucleotide_transport_and_metabolism	TM	8	0	7	0	14	0	DEG10020022	28.941	1.53e-37	140	Essential	43548.35	8.6857	0.242	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	NCS2_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.449796	Non-Adhesin	NON-ANTIGEN
WP_110479107	COG1238	PV	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	2	0	2	0	3	0	-	-	-	-	Non Essential	17686.99	7.8511	0.345	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DedA_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.396925	Non-Adhesin	NON-ANTIGEN
WP_110479149	COG0261	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10660325	48.544	1.59e-29	101	Essential	11441.2	10.8016	0.462	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	50S_ribosomal_protein_L21_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.383706	Non-Adhesin	NON-ANTIGEN
WP_110479236	COG0589	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10560569	47.855	8.43e-98	290	Essential	34789.14	5.6538	0.492	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	universal_stress_protein_UspE_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.2996	Non-Adhesin	NON-ANTIGEN
WP_110479257	COG0803	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10580282	26.165	5.18e-25	101	Essential	33677.4	5.3964	0.354	< 8	< 50 kDa	VFG037082(gb|NP_273630)	29.927	9.68e-38	133	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	metal_ABC_transporter_substrate-binding_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.748129	Adhesin	NON-ANTIGEN
WP_110479265	COG0465	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	2	0	1	0	2	0	DEG10480215	78.218	0	1001	Essential	69679.93	5.4951	0.436	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_004942053.1	31.186	1.99e-29	121	Gallus gallus	Host Homologue	ATP-dependent_zinc_metalloprotease_FtsH_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.283444	Non-Adhesin	NON-ANTIGEN
WP_110479411	COG0747	E	E	METABOLISM	Amino_acid_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10080052	27.006	1.78e-52	187	Essential	64468.84	9.1963	0.167	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ABC_transporter_substrate-binding_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.47551	Non-Adhesin	NON-ANTIGEN
WP_114995512	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7139.29	7.0098	0.75	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.346578	Non-Adhesin	NON-ANTIGEN
WP_115248723	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10600282	32.27	1.35e-36	132	Essential	33855.03	7.3954	0.297	< 8	< 50 kDa	VFG049114(gb|YP_002918199.1)	33.929	1.15e-60	192	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_LysR_family_transcriptional_regulator_[Avibacterium]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.489937	Non-Adhesin	NON-ANTIGEN
WP_115615380	COG0112	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10060325	54.364	4.06e-145	418	Essential	45647.01	6.565	0.405	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025001188.1	44.77	1.28e-60	203	Gallus gallus	Host Homologue	serine_hydroxymethyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.337507	Non-Adhesin	NON-ANTIGEN
WP_115615426	COG3103	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP+TM	1	0	1	0	1	1	DEG10050574	76.63	8.1e-96	276	Essential	22658.01	9.8539	0.222	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	SH3_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.414503	Non-Adhesin	NON-ANTIGEN
WP_115615519	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	8943.75	10.0986	0.588	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.232405	Non-Adhesin	NON-ANTIGEN
WP_115615540	COG0438	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10430020	26.316	1.01e-25	104	Essential	40897.31	8.9179	0.201	> 8	< 50 kDa	VFG047176(gb|YP_170398.1)	25.965	7.7e-08	50.4	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glycosyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.390557	Non-Adhesin	NON-ANTIGEN
WP_115615544	-	-	-	-	-	SP	0	0	1	0	0	1	DEG10050506	50.49	1.48e-73	220	Essential	23534.65	4.4488	0.6	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.73625	Adhesin	NON-ANTIGEN
WP_115615557	COG0463	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10410278	31.897	6.93e-07	50.4	Essential	39541.62	9.1652	0.218	> 8	< 50 kDa	VFG046747(gb|YP_169805.1)	47.458	6.19e-27	105	Probable Virulence Factor	XP_024997573.1	30.189	3.54e-09	58.5	Gallus gallus	Host Homologue	glycosyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.299598	Non-Adhesin	NON-ANTIGEN
WP_115615613	COG1972	F	F	METABOLISM	Nucleotide_transport_and_metabolism	TM	5	0	6	0	10	0	DEG10470250	28.675	2.62e-43	155	Essential	43608.02	8.3973	0.185	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_413724.2	38.208	2.16e-88	282	Gallus gallus	Host Homologue	NupC/NupG_family_nucleoside_CNT_transporter_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.379346	Non-Adhesin	NON-ANTIGEN
WP_115615621	COG0859	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10350045	39.886	5.18e-74	232	Essential	38991.15	8.2238	0.256	> 8	< 50 kDa	VFG001948(gb|NP_282295)	27.666	1.36e-26	104	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	lipopolysaccharide_heptosyltransferase_II_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.423238	Non-Adhesin	NON-ANTIGEN
WP_115615622	COG0533	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10670079	68.605	9.19e-40	142	Essential	37149.46	4.9606	0.608	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_004942456.1	37.209	8.61e-45	159	Gallus gallus	Host Homologue	tRNA_(adenosine(37)-N6)-threonylcarbamoyltransferase_complex_transferase_subunit_TsaD_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Extracellular	Exposed	OTHER	0.378984	Non-Adhesin	ANTIGEN
WP_115615625	COG1129	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10660094	30.544	1.37e-24	102	Essential	55475	7.0725	0.373	< 8	50-100 kDa	VFG000344(gb|NP_438273)	35.021	1.14e-24	102	Probable Virulence Factor	XP_025000122.1	28.571	5.71e-06	50.4	Gallus gallus	Host Homologue	sugar_ABC_transporter_ATP-binding_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.314069	Non-Adhesin	NON-ANTIGEN
WP_115615640	COG0433	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10100402	48.104	9.06e-119	358	Essential	55167.33	5.4274	0.406	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF853_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.324384	Non-Adhesin	NON-ANTIGEN
WP_115615642	COG0728	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	8	0	7	0	14	0	DEG10400515	28.111	1.3e-24	106	Essential	57456.6	10.324	0.183	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	murein_biosynthesis_integral_membrane_protein_MurJ_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.468267	Non-Adhesin	NON-ANTIGEN
WP_115615643	COG1666	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10500054	40	9.93e-33	113	Essential	18592.94	5.3798	0.46	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YajQ_family_cyclic_di-GMP-binding_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.384262	Non-Adhesin	NON-ANTIGEN
WP_115615651	COG0575	I	I	METABOLISM	Lipid_transport_and_metabolism	TM	5	0	5	0	9	0	DEG10650012	44.118	5.39e-26	102	Essential	31587.72	9.9379	0.202	> 8	< 50 kDa	VFG002189(gb|NP_816140)	48.819	1.11e-34	123	Probable Virulence Factor	XP_420571.4	30.519	1.49e-07	53.5	Gallus gallus	Host Homologue	phosphatidate_cytidylyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.409557	Non-Adhesin	NON-ANTIGEN
WP_115615684	COG0621	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10310129	25.065	4.33e-29	117	Essential	53248.61	5.175	0.534	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_418914.3	29.333	5.02e-48	175	Gallus gallus	Host Homologue	tRNA_(N6-isopentenyl_adenosine(37)-C2)-methylthiotransferase_MiaB_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.268675	Non-Adhesin	NON-ANTIGEN
WP_115615686	COG0793	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	DEG10450294	28.144	1.47e-27	115	Essential	78083.27	9.1835	0.361	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_001019746.1	27.907	3.05e-06	52	Gallus gallus	Host Homologue	carboxy_terminal-processing_peptidase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.281782	Non-Adhesin	NON-ANTIGEN
WP_115615694	COG1696	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	6	0	7	0	12	0	DEG10610250	29.433	4.32e-30	120	Essential	55489.09	9.4143	0.221	> 8	50-100 kDa	VFG000130(gb|NP_252238)	32.041	2.95e-50	176	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	MBOAT_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.563173	Non-Adhesin	NON-ANTIGEN
WP_115615711	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12794.6	6.645	0.217	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.546618	Non-Adhesin	NON-ANTIGEN
WP_115615728	COG3182	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	10062.05	7.5723	0.28	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.358096	Non-Adhesin	NON-ANTIGEN
WP_115615740	COG0817	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10430185	63.333	7.86e-40	132	Essential	20194.46	10.6754	0.344	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	crossover_junction_endodeoxyribonuclease_RuvC_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.386622	Non-Adhesin	NON-ANTIGEN
WP_115615753	COG0809	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10390060	36.885	2.04e-79	246	Essential	40528.18	6.2297	0.575	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA_preQ1(34)_S-adenosylmethionine_ribosyltransferase-isomerase_QueA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.407738	Non-Adhesin	NON-ANTIGEN
WP_115615754	COG4679	VX	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12228.21	9.7254	0.327	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_RelE/ParE_family_toxin_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.518473	Non-Adhesin	NON-ANTIGEN
WP_115615762	COG0482	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10430288	82.759	1.8e-26	100	Essential	42492.26	5.1914	0.523	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026522.1	41.071	9.54e-100	303	Gallus gallus	Host Homologue	tRNA_2-thiouridine(34)_synthase_MnmA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.495445	Non-Adhesin	NON-ANTIGEN
WP_115615790	COG2220	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	41419.57	6.2261	0.542	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	L-ascorbate_6-phosphate_lactonase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.288777	Non-Adhesin	NON-ANTIGEN
WP_115615794	COG0824	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10430307	42.149	2.16e-28	100	Essential	15134.61	8.4467	0.567	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tol-pal_system-associated_acyl-CoA_thioesterase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.342241	Non-Adhesin	NON-ANTIGEN
WP_115615810	COG0815	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	5	0	4	0	8	0	DEG10200013	29.522	1.32e-43	161	Essential	57923.9	9.3479	0.242	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	apolipoprotein_N-acyltransferase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.60441	Non-Adhesin	NON-ANTIGEN
WP_115615823	COG0624	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10510101	28.972	5.89e-09	56.6	Essential	43172.56	6.0189	0.62	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	acetylornithine_deacetylase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.374991	Non-Adhesin	NON-ANTIGEN
WP_115615834	COG1159	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10310082	33.677	4.64e-42	146	Essential	35097.34	7.9753	0.437	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025000163.1	26.036	9.3e-07	51.6	Gallus gallus	Host Homologue	GTPase_Era_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.246441	Non-Adhesin	NON-ANTIGEN
WP_115615865	COG4221	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10290259	29.185	1.86e-25	100	Essential	27268.29	5.2691	0.307	< 8	< 50 kDa	VFG002550(gb|YP_109386)	28.426	4.1e-12	61.6	Probable Virulence Factor	NP_989838.1	34.959	2.95e-40	140	Gallus gallus	Host Homologue	SDR_family_oxidoreductase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.485526	Non-Adhesin	NON-ANTIGEN
WP_115615891	COG1114	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	7	0	6	0	12	0	DEG10470064	28.605	5.7e-61	203	Essential	47256.65	9.6778	0.158	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	branched-chain_amino_acid_transport_system_II_carrier_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.395842	Non-Adhesin	NON-ANTIGEN
